Name,Sex,Births,Ranking
Sally,F,891,214
Adele,F,890,215
Luella,F,887,216
Ernestine,F,871,217
Annette,F,865,218
Jewell,F,857,219
Effie,F,848,220
Isabelle,F,846,221
Susan,F,846,222
Imogene,F,839,223
Addie,F,836,224
Ora,F,835,225
Cecelia,F,825,226
Gwendolyn,F,819,227
Bettie,F,818,228
Delores,F,810,229
Leola,F,789,230
Iva,F,785,231
Jewel,F,784,232
Sallie,F,782,233
Carmen,F,776,234
Eleanore,F,768,235
Cecilia,F,761,236
Yvonne,F,761,237
Nell,F,760,238
Jacqueline,F,757,239
Ola,F,755,240
Reba,F,748,241
Ina,F,745,242
Alta,F,741,243
Etta,F,740,244
Teresa,F,738,245
Janice,F,732,246
Natalie,F,729,247
Priscilla,F,723,248
Elva,F,720,249
Janie,F,708,250
Selma,F,704,251
Iris,F,700,252
Marilyn,F,696,253
Celia,F,690,254
Angela,F,671,255
Sue,F,668,256
Lizzie,F,665,257
Francis,F,661,258
Nadine,F,661,259
Frieda,F,639,260
Estella,F,638,261
Annabelle,F,631,262
Arline,F,627,263
Helene,F,624,264
Ila,F,623,265
Lenora,F,621,266
Amy,F,619,267
Elnora,F,616,268
Elinor,F,612,269
Fay,F,612,270
Elma,F,610,271
Nannie,F,610,272
Eugenia,F,606,273
Matilda,F,606,274
Clarice,F,600,275
Maude,F,591,276
Mollie,F,570,277
Elvira,F,569,278
Carmela,F,564,279
Margery,F,564,280
Bernadine,F,560,281
Mavis,F,552,282
Rena,F,549,283
Harriett,F,543,284
Sybil,F,541,285
Virgie,F,535,286
Flossie,F,534,287
Connie,F,531,288
Myra,F,523,289
Edythe,F,521,290
Gracie,F,516,291
Leah,F,514,292
Alyce,F,503,293
Olivia,F,502,294
Carmella,F,496,295
Hannah,F,496,296
Dorthy,F,491,297
Millie,F,491,298
Sophia,F,489,299
Cornelia,F,477,300
Cecile,F,475,301
Neva,F,463,302
Lee,F,459,303
Winnie,F,458,304
Aileen,F,454,305
Dollie,F,454,306
Marcia,F,451,307
Frankie,F,450,308
Odessa,F,448,309
Zelma,F,445,310
Merle,F,442,311
Adelaide,F,437,312
Rhoda,F,430,313
Concetta,F,429,314
Allie,F,428,315
Letha,F,428,316
Madge,F,428,317
Rosella,F,425,318
Lorena,F,423,319
Jimmie,F,422,320
Josie,F,420,321
Claudia,F,419,322
Lenore,F,417,323
Rosetta,F,417,324
Berniece,F,416,325
Lily,F,407,326
Loraine,F,407,327
Willa,F,407,328
Florine,F,398,329
Avis,F,397,330
Corinne,F,393,331
Amanda,F,392,332
Joy,F,392,333
Helena,F,391,334
Ramona,F,391,335
Darlene,F,384,336
Christina,F,383,337
Suzanne,F,376,338
Deloris,F,372,339
Aline,F,370,340
Linda,F,367,341
Guadalupe,F,365,342
Lora,F,363,343
Hope,F,361,344
Iona,F,360,345
Bernadette,F,356,346
Beth,F,356,347
Yolanda,F,356,348
Dolly,F,354,349
Eliza,F,352,350
Judith,F,351,351
Reva,F,351,352
Ophelia,F,347,353
Callie,F,346,354
Lessie,F,346,355
Leila,F,345,356
Pearlie,F,345,357
Bobbie,F,342,358
Leota,F,340,359
Lilly,F,339,360
Antonia,F,338,361
Hester,F,337,362
Ione,F,335,363
Tillie,F,333,364
Johanna,F,332,365
Earline,F,331,366
Madelyn,F,331,367
Eddie,F,330,368
Aurora,F,329,369
Katharine,F,329,370
Glenna,F,328,371
Wilda,F,327,372
Paula,F,326,373
Nola,F,324,374
Corine,F,322,375
Dixie,F,322,376
Lou,F,320,377
Charlene,F,318,378
Althea,F,311,379
Maudie,F,311,380
Gussie,F,308,381
Stephanie,F,305,382
Kay,F,304,383
Lupe,F,302,384
Molly,F,302,385
Mona,F,301,386
Mercedes,F,299,387
Iola,F,296,388
Cynthia,F,295,389
Dortha,F,295,390
Marietta,F,295,391
Marjory,F,294,392
Philomena,F,294,393
Tessie,F,293,394
Theda,F,293,395
Bertie,F,292,396
Nona,F,290,397
Kate,F,289,398
Lelia,F,289,399
Augusta,F,287,400
John,F,285,401
Polly,F,285,402
Melva,F,284,403
Maurine,F,281,404
Zelda,F,280,405
Zella,F,280,406
Lorna,F,277,407
Margarita,F,274,408
Dessie,F,273,409
Delia,F,271,410
Isabell,F,271,411
Robbie,F,271,412
Harriette,F,270,413
Verda,F,268,414
Winona,F,265,415
Oma,F,262,416
Jo,F,259,417
Enid,F,258,418
Erna,F,258,419
Evangeline,F,258,420
Georgie,F,257,421
Louella,F,257,422
Roxie,F,257,423
Birdie,F,256,424
Jayne,F,256,425
Leora,F,255,426
Dorris,F,254,427
Corrine,F,253,428
Ester,F,253,429
Tommie,F,252,430
Alene,F,250,431
Justine,F,249,432
Consuelo,F,248,433
Monica,F,247,434
Elisabeth,F,245,435
Pansy,F,245,436
Allene,F,244,437
Alvina,F,244,438
Robert,F,244,439
Ruthie,F,244,440
Elda,F,243,441
Diana,F,242,442
Madeleine,F,242,443
Rubye,F,242,444
Clare,F,241,445
Lorine,F,239,446
Beryl,F,238,447
Hallie,F,238,448
Isabella,F,236,449
Patsy,F,236,450
Jannie,F,235,451
Jaunita,F,233,452
Joanne,F,233,453
Roslyn,F,233,454
James,F,231,455
Angie,F,230,456
Mozelle,F,230,457
Wilhelmina,F,230,458
Nelda,F,229,459
Bettye,F,224,460
Maryann,F,224,461
Ilene,F,222,462
Rosalind,F,221,463
Belle,F,219,464
Elvera,F,219,465
Hortense,F,217,466
Mayme,F,217,467
Una,F,217,468
Elise,F,216,469
Myrtis,F,216,470
Trinidad,F,216,471
Margret,F,214,472
Retha,F,214,473
Vada,F,212,474
Elena,F,211,475
Freida,F,211,476
Rowena,F,209,477
Catharine,F,208,478
Oleta,F,208,479
George,F,206,480
Leta,F,206,481
Judy,F,205,482
Gail,F,204,483
Queen,F,204,484
Garnet,F,203,485
Minerva,F,202,486
Valeria,F,202,487
Delphine,F,201,488
Dovie,F,201,489
Marianne,F,201,490
Syble,F,201,491
Betsy,F,200,492
Margarette,F,200,493
Rae,F,200,494
Vida,F,200,495
Julie,F,199,496
Louisa,F,199,497
Phoebe,F,199,498
Elouise,F,198,499
Adell,F,197,500
Dorotha,F,197,501
Manuela,F,197,502
Vernice,F,197,503
Vesta,F,197,504
Leone,F,195,505
Lavonne,F,194,506
Ferne,F,193,507
Verla,F,193,508
Bella,F,192,509
Earnestine,F,191,510
Rosemarie,F,191,511
Ardis,F,190,512
Edwina,F,190,513
Faith,F,190,514
Gertie,F,190,515
Valerie,F,190,516
William,F,189,517
Veda,F,188,518
Agatha,F,187,519
Lauretta,F,187,520
Lura,F,184,521
Theodora,F,184,522
Gene,F,183,523
Lettie,F,183,524
Filomena,F,182,525
Lucia,F,182,526
Alfreda,F,181,527
Linnie,F,180,528
Alpha,F,179,529
Claudine,F,179,530
Juliette,F,179,531
Katheryn,F,179,532
Millicent,F,179,533
Rhea,F,179,534
Belva,F,178,535
Jenny,F,178,536
Ava,F,177,537
Velda,F,177,538
Charles,F,176,539
Magdalene,F,174,540
Floy,F,172,541
Odell,F,171,542
Zola,F,171,543
Fanny,F,170,544
Freddie,F,170,545
Johnie,F,169,546
Cassie,F,168,547
Idella,F,168,548
Lucinda,F,168,549
Ima,F,167,550
Aurelia,F,166,551
Petra,F,166,552
Alva,F,165,553
Bennie,F,165,554
Jerry,F,165,555
Lona,F,165,556
Eleanora,F,164,557
Maryjane,F,164,558
Maybelle,F,164,559
Blanch,F,163,560
Florene,F,163,561
Juana,F,163,562
Orpha,F,163,563
Emogene,F,161,564
Mazie,F,161,565
Celeste,F,160,566
Clementine,F,160,567
Janette,F,160,568
Joanna,F,160,569
Lulu,F,160,570
Ona,F,160,571
Evalyn,F,158,572
Adela,F,157,573
Celestine,F,157,574
Francisca,F,157,575
Artie,F,156,576
Earlene,F,156,577
Hellen,F,156,578
Rosalee,F,156,579
Rubie,F,156,580
Germaine,F,155,581
Albina,F,154,582
Elsa,F,154,583
Gilda,F,154,584
Camille,F,153,585
Joann,F,153,586
Cecil,F,152,587
Winnifred,F,152,588
Magnolia,F,151,589
Sibyl,F,151,590
Delma,F,150,591
Hettie,F,149,592
Reta,F,149,593
Cathryn,F,148,594
Emilie,F,147,595
Mathilda,F,147,596
Maureen,F,147,597
Rosalyn,F,147,598
Eldora,F,146,599
Ethelyn,F,146,600
Marcelle,F,146,601
Therese,F,145,602
Annetta,F,144,603
Gretchen,F,144,604
Myrtice,F,144,605
Ouida,F,144,606
Rachael,F,144,607
Carole,F,143,608
Georgette,F,143,609
Ivy,F,143,610
Ursula,F,143,611
Anastasia,F,142,612
Bonita,F,142,613
Treva,F,142,614
Alicia,F,141,615
Cordelia,F,141,616
Jackie,F,141,617
Lavina,F,141,618
Ardith,F,140,619
Dorcas,F,140,620
Lavern,F,140,621
Mittie,F,140,622
Novella,F,140,623
Pearline,F,140,624
Alda,F,139,625
Charlie,F,139,626
Myrna,F,139,627
Tressie,F,139,628
Carolina,F,137,629
Crystal,F,137,630
Joe,F,137,631
Aletha,F,136,632
Marvel,F,136,633
Vergie,F,136,634
Zora,F,136,635
Almeda,F,135,636
Dona,F,135,637
Era,F,135,638
Nelle,F,135,639
Twila,F,135,640
Camilla,F,134,641
Leatha,F,134,642
Abbie,F,133,643
Ray,F,133,644
Roma,F,132,645
Arleen,F,131,646
Georgiana,F,131,647
Maud,F,131,648
Annabel,F,130,649
Jeane,F,129,650
Yetta,F,128,651
Mina,F,127,652
Rosina,F,127,653
Evelyne,F,126,654
Leslie,F,126,655
Tina,F,126,656
Adrienne,F,125,657
Annamae,F,125,658
Hedwig,F,125,659
Idell,F,125,660
Josefina,F,125,661
Marilynn,F,125,662
Larue,F,124,663
Leonora,F,124,664
Yvette,F,124,665
Grayce,F,123,666
Berta,F,122,667
Elmira,F,122,668
Emilia,F,122,669
Lina,F,122,670
Velva,F,122,671
Carmel,F,121,672
Estell,F,121,673
Felicia,F,121,674
Elna,F,120,675
Joseph,F,120,676
Sandra,F,120,677
Vernell,F,120,678
Georgianna,F,119,679
Golda,F,119,680
Lue,F,118,681
Norine,F,118,682
Vincenza,F,118,683
Annabell,F,117,684
Berneice,F,117,685
Doretha,F,117,686
Glenda,F,117,687
Antonette,F,116,688
Marianna,F,116,689
Albertha,F,115,690
Esperanza,F,115,691
Lennie,F,114,692
Lyda,F,114,693
Adella,F,113,694
Audra,F,113,695
Delphia,F,113,696
Melvina,F,113,697
Renee,F,113,698
Bethel,F,112,699
Colleen,F,112,700
Kathrine,F,112,701
Laverna,F,112,702
Ocie,F,112,703
Easter,F,111,704
Lavada,F,111,705
Nita,F,111,706
Sheila,F,110,707
Nan,F,109,708
Nathalie,F,109,709
Eulalia,F,108,710
Eve,F,106,711
Gayle,F,106,712
Rosamond,F,106,713
Cathrine,F,105,714
Janis,F,105,715
Octavia,F,105,716
Andrea,F,104,717
Charline,F,104,718
Daphne,F,104,719
Libby,F,104,720
Mozell,F,104,721
Evie,F,103,722
Lovie,F,103,723
Mandy,F,103,724
Margarett,F,103,725
Verona,F,103,726
Viva,F,103,727
Esta,F,102,728
Madaline,F,102,729
Meta,F,102,730
Myrtie,F,102,731
Elenora,F,101,732
Gwen,F,101,733
Hulda,F,101,734
Cleta,F,100,735
Meredith,F,99,736
Altha,F,98,737
Elisa,F,98,738
Elwanda,F,98,739
Lavon,F,98,740
Martina,F,98,741
Claudie,F,97,742
Dena,F,97,743
Dominga,F,97,744
Henry,F,97,745
Lucretia,F,97,746
Magdalena,F,96,747
Palma,F,96,748
Theo,F,96,749
Kathryne,F,95,750
Vernie,F,95,751
Waneta,F,95,752
Dawn,F,94,753
Deborah,F,94,754
Pattie,F,94,755
Terry,F,94,756
Beverley,F,93,757
Elinore,F,93,758
Lavinia,F,93,759
Socorro,F,93,760
Ardella,F,92,761
Chloe,F,92,762
Jacquelyn,F,92,763
Ruthe,F,92,764
Vina,F,92,765
Donnie,F,91,766
Madie,F,91,767
Nova,F,91,768
Shirlee,F,91,769
Zula,F,91,770
Corene,F,90,771
Georgina,F,90,772
Hazle,F,90,773
Zoe,F,90,774
Bulah,F,89,775
Dana,F,89,776
Frank,F,89,777
Ines,F,89,778
Adelle,F,88,779
Eloisa,F,88,780
Ira,F,88,781
Leonor,F,88,782
Zona,F,88,783
Elvie,F,87,784
Emmie,F,87,785
Maxie,F,87,786
Violette,F,87,787
Clyde,F,86,788
Florida,F,86,789
Lyla,F,86,790
Nedra,F,86,791
Pearle,F,86,792
Neoma,F,85,793
Rosanna,F,85,794
Sudie,F,85,795
Yoshiko,F,85,796
Alvera,F,84,797
Bess,F,84,798
Ellie,F,84,799
Francine,F,84,800
Noreen,F,84,801
Susanna,F,84,802
Vita,F,84,803
Juliet,F,83,804
Kitty,F,83,805
Lida,F,83,806
Loyce,F,83,807
Marge,F,83,808
Malinda,F,82,809
Myrle,F,82,810
Norene,F,82,811
Vivienne,F,82,812
Aida,F,81,813
Beaulah,F,81,814
Dorathy,F,81,815
Doreen,F,81,816
Garnett,F,81,817
Jettie,F,81,818
Kathlyn,F,81,819
Madalyn,F,81,820
Roselyn,F,81,821
Sammie,F,81,822
Alverta,F,80,823
Eda,F,80,824
Edward,F,80,825
Freeda,F,80,826
Madonna,F,80,827
Alline,F,79,828
Arlie,F,79,829
Augustine,F,79,830
Concepcion,F,79,831
Elayne,F,79,832
Mickey,F,79,833
Nella,F,79,834
Savannah,F,79,835
Sonia,F,79,836
Amalia,F,78,837
Angelita,F,78,838
Arvilla,F,78,839
Bridget,F,78,840
Clarissa,F,78,841
Maryellen,F,78,842
Ossie,F,78,843
Romaine,F,78,844
Bernardine,F,77,845
Blossom,F,77,846
Patty,F,77,847
Christene,F,76,848
Hildred,F,76,849
Jonnie,F,76,850
Lilla,F,76,851
Thomas,F,76,852
Harold,F,75,853
Lurline,F,75,854
Pat,F,75,855
Sabina,F,75,856
Annis,F,74,857
Delpha,F,74,858
Loma,F,74,859
Santa,F,74,860
Walter,F,74,861
Dale,F,73,862
Darline,F,73,863
Lera,F,73,864
Ozella,F,73,865
Rozella,F,73,866
Verdie,F,73,867
Diane,F,72,868
Hilma,F,72,869
Josefa,F,72,870
Laurine,F,72,871
Lavera,F,72,872
Luisa,F,72,873
Macie,F,72,874
Mafalda,F,72,875
Naoma,F,72,876
Pinkie,F,72,877
Rosia,F,72,878
Eveline,F,71,879
Exie,F,71,880
Richard,F,71,881
Rosalia,F,71,882
Rosaline,F,71,883
Tomasa,F,71,884
Bernita,F,70,885
Hildegarde,F,70,886
Lonnie,F,70,887
Ludie,F,70,888
Marybelle,F,70,889
Dorthea,F,69,890
Venita,F,69,891
Berenice,F,68,892
Cruz,F,68,893
Edyth,F,68,894
Elease,F,68,895
Elizebeth,F,68,896
Ethyl,F,68,897
Euna,F,68,898
Herminia,F,68,899
Louvenia,F,68,900
Lucie,F,68,901
Luvenia,F,68,902
Verlie,F,68,903
Wynona,F,68,904
Adaline,F,67,905
Adelina,F,67,906
Afton,F,67,907
Ana,F,67,908
Arlyne,F,67,909
Billy,F,67,910
Elenor,F,67,911
Eudora,F,67,912
Zita,F,67,913
Gerry,F,66,914
Juliana,F,66,915
Marlys,F,66,916
Melissa,F,66,917
Theola,F,66,918
Ardell,F,65,919
Clarabelle,F,65,920
Elois,F,65,921
Elvina,F,65,922
Gearldine,F,65,923
Kattie,F,65,924
Mardell,F,65,925
Santina,F,65,926
Willene,F,65,927
Adelia,F,64,928
Fairy,F,64,929
Gregoria,F,64,930
Lea,F,64,931
Lolita,F,64,932
Magdalen,F,64,933
Sofia,F,64,934
Amie,F,63,935
Dimple,F,63,936
Dottie,F,63,937
Inell,F,63,938
Laurel,F,63,939
Stasia,F,63,940
Venice,F,63,941
Catalina,F,62,942
Lenna,F,62,943
Ofelia,F,62,944
Zena,F,62,945
Delilah,F,61,946
Erlene,F,61,947
Fae,F,61,948
Imelda,F,61,949
Luna,F,61,950
Mariam,F,61,951
Nila,F,61,952
Rutha,F,61,953
Sidney,F,61,954
Audry,F,60,955
Bernetta,F,60,956
Concha,F,60,957
Elenore,F,60,958
Greta,F,60,959
Jamie,F,60,960
Laurette,F,60,961
Paul,F,60,962
Susanne,F,60,963
Antionette,F,59,964
Jack,F,59,965
Kathern,F,59,966
Lynn,F,59,967
Toby,F,59,968
Albertine,F,58,969
Audie,F,58,970
Burnice,F,58,971
Cleora,F,58,972
Emelia,F,58,973
Georgetta,F,58,974
Gertha,F,58,975
Glendora,F,58,976
Golden,F,58,977
Isobel,F,58,978
Kiyoko,F,58,979
Lilyan,F,58,980
Masako,F,58,981
Maye,F,58,982
Olympia,F,58,983
Peggie,F,58,984
Santos,F,58,985
Vivien,F,58,986
Almeta,F,57,987
Beatriz,F,57,988
Charity,F,57,989
Clemmie,F,57,990
Donald,F,57,991
Enola,F,57,992
Eugene,F,57,993
Georgene,F,57,994
Goldia,F,57,995
Madelene,F,57,996
Marina,F,57,997
Merry,F,57,998
Neta,F,57,999
Rochelle,F,57,1000
Versie,F,57,1001
Willia,F,57,1002
Antonetta,F,56,1003
Cathleen,F,56,1004
Clarine,F,56,1005
Domenica,F,56,1006
Elmer,F,56,1007
Gay,F,56,1008
Tennie,F,56,1009
Billye,F,55,1010
Christeen,F,55,1011
Erline,F,55,1012
Eulah,F,55,1013
Jeraldine,F,55,1014
Maybell,F,55,1015
Prudence,F,55,1016
Carlene,F,54,1017
Cherry,F,54,1018
Ellamae,F,54,1019
Emmer,F,54,1020
Gaynell,F,54,1021
Harry,F,54,1022
Laurene,F,54,1023
Leonore,F,54,1024
Letitia,F,54,1025
Lilian,F,54,1026
Mammie,F,54,1027
Margaretta,F,54,1028
Marylou,F,54,1029
Maurice,F,54,1030
Noma,F,54,1031
Veola,F,54,1032
Vernon,F,54,1033
Zenobia,F,54,1034
Buelah,F,53,1035
Delfina,F,53,1036
Drucilla,F,53,1037
Ernestina,F,53,1038
Ethelene,F,53,1039
Myrl,F,53,1040
Nada,F,53,1041
Reatha,F,53,1042
Vallie,F,53,1043
Vena,F,53,1044
Arthur,F,52,1045
Carmelita,F,52,1046
Ceola,F,52,1047
Gladyce,F,52,1048
Loree,F,52,1049
Mallie,F,52,1050
Michelina,F,52,1051
Queenie,F,52,1052
Toni,F,52,1053
Tressa,F,52,1054
Vella,F,52,1055
Vinnie,F,52,1056
Alba,F,51,1057
Assunta,F,51,1058
Claribel,F,51,1059
Dean,F,51,1060
Estela,F,51,1061
Eugenie,F,51,1062
Florrie,F,51,1063
Glennie,F,51,1064
Kathaleen,F,51,1065
Lorayne,F,51,1066
Luz,F,51,1067
Margarete,F,51,1068
Stacia,F,51,1069
Stephania,F,51,1070
Vonda,F,51,1071
Ardelle,F,50,1072
Benita,F,50,1073
Carroll,F,50,1074
Delta,F,50,1075
Hortencia,F,50,1076
Lavelle,F,50,1077
Leo,F,50,1078
Olevia,F,50,1079
Carlota,F,49,1080
Caryl,F,49,1081
Earlean,F,49,1082
Flo,F,49,1083
Irine,F,49,1084
Leocadia,F,49,1085
Louis,F,49,1086
Marceline,F,49,1087
Ressie,F,49,1088
Rosaria,F,49,1089
Roy,F,49,1090
Veta,F,49,1091
Adah,F,48,1092
Alease,F,48,1093
Alvena,F,48,1094
Beula,F,48,1095
Cordie,F,48,1096
Dorene,F,48,1097
Dorothe,F,48,1098
Dorthey,F,48,1099
Elberta,F,48,1100
Etha,F,48,1101
Ether,F,48,1102
Helyn,F,48,1103
Jessica,F,48,1104
Lahoma,F,48,1105
Lorrayne,F,48,1106
Margarite,F,48,1107
Margurite,F,48,1108
Mellie,F,48,1109
Odelia,F,48,1110
Oneida,F,48,1111
Oneta,F,48,1112
Thora,F,48,1113
Trula,F,48,1114
Celesta,F,47,1115
Charleen,F,47,1116
Clifford,F,47,1117
Izetta,F,47,1118
Jesusa,F,47,1119
Johnny,F,47,1120
Olene,F,47,1121
Onie,F,47,1122
Raymond,F,47,1123
Venus,F,47,1124
Vilma,F,47,1125
Albert,F,46,1126
Ara,F,46,1127
Atha,F,46,1128
Cleone,F,46,1129
Corrie,F,46,1130
Eldred,F,46,1131
Emmaline,F,46,1132
Hermina,F,46,1133
Serena,F,46,1134
Zetta,F,46,1135
Alexandra,F,45,1136
Alida,F,45,1137
Bobby,F,45,1138
Fumiko,F,45,1139
Jesse,F,45,1140
Lorenza,F,45,1141
Madlyn,F,45,1142
Madolyn,F,45,1143
Majorie,F,45,1144
Marylee,F,45,1145
Penelope,F,45,1146
Verdell,F,45,1147
Arla,F,44,1148
Arnetta,F,44,1149
Birtha,F,44,1150
Clora,F,44,1151
Coral,F,44,1152
Creola,F,44,1153
Erlinda,F,44,1154
Fred,F,44,1155
Gennie,F,44,1156
Gladis,F,44,1157
Illa,F,44,1158
Laurie,F,44,1159
Lossie,F,44,1160
Louie,F,44,1161
Luetta,F,44,1162
Otha,F,44,1163
Portia,F,44,1164
Selena,F,44,1165
Signe,F,44,1166
Wanita,F,44,1167
Aldona,F,43,1168
Avalon,F,43,1169
Delora,F,43,1170
Doloris,F,43,1171
Earl,F,43,1172
Ena,F,43,1173
Georgine,F,43,1174
Jeannie,F,43,1175
Lavona,F,43,1176
Leda,F,43,1177
Marlene,F,43,1178
Meda,F,43,1179
Mozella,F,43,1180
Shizuko,F,43,1181
Trudie,F,43,1182
Veva,F,43,1183
Ailene,F,42,1184
Aleene,F,42,1185
Ardath,F,42,1186
Arletta,F,42,1187
Carl,F,42,1188
David,F,42,1189
Elfrieda,F,42,1190
Ilah,F,42,1191
Karen,F,42,1192
Luverne,F,42,1193
Marye,F,42,1194
Monnie,F,42,1195
Odie,F,42,1196
Rafaela,F,42,1197
Ralph,F,42,1198
Rene,F,42,1199
Rossie,F,42,1200
Sharon,F,42,1201
Silvia,F,42,1202
Toshiko,F,42,1203
Twyla,F,42,1204
Allean,F,41,1205
Alleen,F,41,1206
Cleopatra,F,41,1207
Coletta,F,41,1208
Evalena,F,41,1209
Gale,F,41,1210
Katy,F,41,1211
Leanna,F,41,1212
Lexie,F,41,1213
Lilah,F,41,1214
Lorean,F,41,1215
Madelon,F,41,1216
Marylouise,F,41,1217
Maymie,F,41,1218
Nevada,F,41,1219
Ozie,F,41,1220
Retta,F,41,1221
Chiyoko,F,40,1222
Cleda,F,40,1223
Congetta,F,40,1224
Dee,F,40,1225
Elida,F,40,1226
Emeline,F,40,1227
Felicitas,F,40,1228
Hollis,F,40,1229
Ivory,F,40,1230
Margueritte,F,40,1231
Melvin,F,40,1232
Ova,F,40,1233
Rosabelle,F,40,1234
Tiny,F,40,1235
Wava,F,40,1236
Alexandria,F,39,1237
Arlean,F,39,1238
Arlena,F,39,1239
Becky,F,39,1240
Dorine,F,39,1241
Enriqueta,F,39,1242
Flavia,F,39,1243
Haruko,F,39,1244
Herlinda,F,39,1245
Izola,F,39,1246
Lala,F,39,1247
Madalynne,F,39,1248
