Name,Sex,Births,Ranking
Louie,F,46,1017
Madlyn,F,46,1018
Onie,F,46,1019
Orel,F,46,1020
Peggie,F,46,1021
Sigrid,F,46,1022
Toby,F,46,1023
Tressa,F,46,1024
Zena,F,46,1025
Alexandra,F,45,1026
Amie,F,45,1027
Ardath,F,45,1028
Atha,F,45,1029
Benita,F,45,1030
Dana,F,45,1031
Dominga,F,45,1032
Emeline,F,45,1033
Jule,F,45,1034
Libbie,F,45,1035
Marina,F,45,1036
Olene,F,45,1037
Oneta,F,45,1038
Sheila,F,45,1039
Venice,F,45,1040
Vilma,F,45,1041
Zenobia,F,45,1042
Aleen,F,44,1043
Antonina,F,44,1044
Ardelle,F,44,1045
Irine,F,44,1046
Kathaleen,F,44,1047
Katy,F,44,1048
Lolita,F,44,1049
Maymie,F,44,1050
Michelina,F,44,1051
Ova,F,44,1052
Ozell,F,44,1053
Reatha,F,44,1054
Virgil,F,44,1055
Williemae,F,44,1056
Yoshiko,F,44,1057
Zada,F,44,1058
Aida,F,43,1059
Aldena,F,43,1060
Alline,F,43,1061
Alvena,F,43,1062
Carmelita,F,43,1063
Creola,F,43,1064
Dell,F,43,1065
Edward,F,43,1066
Ellamae,F,43,1067
Elmer,F,43,1068
Eloisa,F,43,1069
Ena,F,43,1070
Gabrielle,F,43,1071
Gladyce,F,43,1072
Glendora,F,43,1073
Jack,F,43,1074
Lavelle,F,43,1075
Margarite,F,43,1076
Margueritte,F,43,1077
Patty,F,43,1078
Richard,F,43,1079
Sandra,F,43,1080
Serena,F,43,1081
Silvia,F,43,1082
Susanne,F,43,1083
Verena,F,43,1084
Wynona,F,43,1085
Zetta,F,43,1086
Clementina,F,42,1087
Elta,F,42,1088
Erie,F,42,1089
Eudora,F,42,1090
Eura,F,42,1091
Evaline,F,42,1092
Karen,F,42,1093
Lassie,F,42,1094
Nevada,F,42,1095
Raymond,F,42,1096
Signe,F,42,1097
Valda,F,42,1098
Veola,F,42,1099
Aleta,F,41,1100
Allean,F,41,1101
Arlena,F,41,1102
Beula,F,41,1103
Emmer,F,41,1104
Kittie,F,41,1105
Laurie,F,41,1106
Marceline,F,41,1107
Marylou,F,41,1108
Mellie,F,41,1109
Monnie,F,41,1110
Rochelle,F,41,1111
Santos,F,41,1112
Vernon,F,41,1113
Arbutus,F,40,1114
Celesta,F,40,1115
Clora,F,40,1116
Edra,F,40,1117
Georgetta,F,40,1118
Illa,F,40,1119
Janina,F,40,1120
Josefa,F,40,1121
Luisa,F,40,1122
Stephany,F,40,1123
Theodosia,F,40,1124
Ula,F,40,1125
Venus,F,40,1126
Ailene,F,39,1127
Antonetta,F,39,1128
Bernetta,F,39,1129
Carl,F,39,1130
Cleone,F,39,1131
Dina,F,39,1132
Doreen,F,39,1133
Elenore,F,39,1134
Elois,F,39,1135
Ivory,F,39,1136
Loma,F,39,1137
Lorenza,F,39,1138
Neola,F,39,1139
Olympia,F,39,1140
Ozie,F,39,1141
Sydney,F,39,1142
Tomasa,F,39,1143
Vira,F,39,1144
Willetta,F,39,1145
Zelpha,F,39,1146
Alexandria,F,38,1147
Dallas,F,38,1148
Delora,F,38,1149
Florrie,F,38,1150
Fred,F,38,1151
Gerda,F,38,1152
Jossie,F,38,1153
Kiyoko,F,38,1154
Lala,F,38,1155
Laurene,F,38,1156
Lilah,F,38,1157
Loree,F,38,1158
Malvina,F,38,1159
Mickey,F,38,1160
Mignon,F,38,1161
Nila,F,38,1162
Retta,F,38,1163
Roselle,F,38,1164
Rutha,F,38,1165
Steffie,F,38,1166
Abigail,F,37,1167
Anabel,F,37,1168
Arizona,F,37,1169
Arthur,F,37,1170
Carlene,F,37,1171
Carroll,F,37,1172
Dagmar,F,37,1173
Dee,F,37,1174
Delcie,F,37,1175
Drucilla,F,37,1176
Gizella,F,37,1177
Laurel,F,37,1178
Lelah,F,37,1179
Lonie,F,37,1180
Lorayne,F,37,1181
Mertie,F,37,1182
Penelope,F,37,1183
Rosabelle,F,37,1184
Roy,F,37,1185
Shizuko,F,37,1186
Sonya,F,37,1187
Stefania,F,37,1188
Almira,F,36,1189
Cleda,F,36,1190
Colette,F,36,1191
Dean,F,36,1192
Drusilla,F,36,1193
Eathel,F,36,1194
Electa,F,36,1195
Frederica,F,36,1196
Gena,F,36,1197
Izola,F,36,1198
Justina,F,36,1199
Leocadia,F,36,1200
Leonia,F,36,1201
Lorean,F,36,1202
Loreta,F,36,1203
Maryellen,F,36,1204
Masako,F,36,1205
Meda,F,36,1206
Selina,F,36,1207
Shizue,F,36,1208
Valera,F,36,1209
Arie,F,35,1210
Bettina,F,35,1211
Casimira,F,35,1212
Eleonora,F,35,1213
Eugene,F,35,1214
Evelina,F,35,1215
Harold,F,35,1216
Hassie,F,35,1217
Hessie,F,35,1218
Idamae,F,35,1219
Isla,F,35,1220
Luverne,F,35,1221
Merna,F,35,1222
Mozella,F,35,1223
Odelia,F,35,1224
Otha,F,35,1225
Trudie,F,35,1226
Albertina,F,34,1227
Aldine,F,34,1228
Ana,F,34,1229
Ardelia,F,34,1230
Azalee,F,34,1231
Emaline,F,34,1232
Emmaline,F,34,1233
Evelynne,F,34,1234
Felipa,F,34,1235
Glenn,F,34,1236
Hanna,F,34,1237
Inell,F,34,1238
Madelon,F,34,1239
Modesta,F,34,1240
Nada,F,34,1241
Romayne,F,34,1242
Sadye,F,34,1243
Selena,F,34,1244
Simone,F,34,1245
Albert,F,33,1246
Alease,F,33,1247
Arlyne,F,33,1248
Christena,F,33,1249
Clair,F,33,1250
Columbia,F,33,1251
Dominica,F,33,1252
