Name,Sex,Births,Ranking
Cheyenne,F,2366,147
Laila,F,2365,148
Shelby,F,2351,149
Reese,F,2347,150
Liliana,F,2321,151
Angel,F,2302,152
Payton,F,2284,153
Miranda,F,2272,154
Ashlyn,F,2262,155
Reagan,F,2261,156
Bella,F,2260,157
Kylee,F,2256,158
Summer,F,2252,159
Mckenzie,F,2233,160
Ana,F,2228,161
Juliana,F,2224,162
Kathryn,F,2215,163
Alexandria,F,2203,164
Karen,F,2172,165
Kendall,F,2166,166
Daisy,F,2159,167
Sierra,F,2113,168
Adrianna,F,2078,169
Sienna,F,2076,170
Skylar,F,2060,171
Jayden,F,2045,172
Margaret,F,2027,173
Christina,F,2025,174
Ellie,F,2010,175
Bianca,F,1977,176
Mariana,F,1975,177
Alicia,F,1950,178
Alexia,F,1945,179
Makenzie,F,1939,180
Maggie,F,1874,181
Mikayla,F,1852,182
Laura,F,1843,183
Alondra,F,1836,184
Jazmin,F,1833,185
Julianna,F,1788,186
Jillian,F,1787,187
Ariel,F,1784,188
Kyra,F,1759,189
Tessa,F,1753,190
Esmeralda,F,1745,191
Elena,F,1744,192
Brooklynn,F,1741,193
Alina,F,1737,194
Hayden,F,1737,195
Annabelle,F,1731,196
Sabrina,F,1729,197
Nadia,F,1721,198
Cadence,F,1707,199
Kendra,F,1702,200
Amaya,F,1699,201
Kelsey,F,1699,202
Delaney,F,1689,203
Jasmin,F,1688,204
Aniyah,F,1687,205
Hope,F,1684,206
Cassidy,F,1656,207
Alivia,F,1649,208
Chelsea,F,1644,209
Vivian,F,1639,210
Tiffany,F,1622,211
Kiara,F,1621,212
Aliyah,F,1611,213
Caitlyn,F,1611,214
Crystal,F,1597,215
Camryn,F,1596,216
Karina,F,1589,217
Scarlett,F,1583,218
Karla,F,1581,219
Abby,F,1579,220
Joselyn,F,1577,221
Kelly,F,1568,222
Josephine,F,1562,223
Elise,F,1559,224
Lindsey,F,1555,225
Clara,F,1554,226
Mckenna,F,1554,227
Alaina,F,1538,228
Violet,F,1538,229
Caitlin,F,1530,230
Kyla,F,1528,231
Angelica,F,1516,232
Courtney,F,1514,233
Fatima,F,1512,234
Izabella,F,1501,235
Julissa,F,1501,236
Haylee,F,1497,237
Allie,F,1487,238
Dakota,F,1486,239
Piper,F,1483,240
Veronica,F,1482,241
Nora,F,1474,242
Stella,F,1463,243
Makenna,F,1459,244
Jazmine,F,1438,245
Savanna,F,1414,246
Mallory,F,1405,247
Eliana,F,1399,248
Jamie,F,1396,249
Kayleigh,F,1396,250
Leila,F,1393,251
Joanna,F,1392,252
Addyson,F,1383,253
Alejandra,F,1376,254
Erica,F,1366,255
Eden,F,1365,256
Ciara,F,1364,257
Callie,F,1358,258
Lila,F,1357,259
Cassandra,F,1327,260
Carly,F,1323,261
Jayda,F,1305,262
Heaven,F,1300,263
Dulce,F,1285,264
Erika,F,1279,265
Eleanor,F,1272,266
Aniya,F,1271,267
Nina,F,1270,268
Kira,F,1266,269
Lola,F,1262,270
Allyson,F,1261,271
Esther,F,1261,272
Alayna,F,1248,273
Ashlynn,F,1247,274
Carmen,F,1244,275
Cecilia,F,1242,276
Kamryn,F,1237,277
Miley,F,1233,278
Cynthia,F,1232,279
Brenda,F,1231,280
Macy,F,1226,281
Guadalupe,F,1221,282
Katelynn,F,1206,283
London,F,1196,284
Monica,F,1192,285
Leilani,F,1188,286
Kailey,F,1178,287
Daniella,F,1171,288
Kara,F,1171,289
Alison,F,1170,290
Bethany,F,1168,291
Madeleine,F,1162,292
Kiera,F,1147,293
Miriam,F,1146,294
Georgia,F,1143,295
Melody,F,1143,296
Delilah,F,1136,297
Lizbeth,F,1133,298
Josie,F,1129,299
Kaylie,F,1128,300
Ivy,F,1127,301
Ryleigh,F,1126,302
Heidi,F,1122,303
Julie,F,1120,304
Camille,F,1118,305
Hayley,F,1110,306
Danica,F,1109,307
Rebekah,F,1105,308
Cameron,F,1101,309
April,F,1093,310
Lucia,F,1090,311
Emerson,F,1080,312
Harmony,F,1079,313
Anastasia,F,1072,314
Aurora,F,1069,315
Lindsay,F,1067,316
Iris,F,1066,317
Jadyn,F,1065,318
Selena,F,1059,319
Aubree,F,1058,320
Tatiana,F,1047,321
Hanna,F,1036,322
Asia,F,1029,323
Shayla,F,1028,324
Emely,F,1025,325
Kaydence,F,1023,326
Desiree,F,1022,327
Paola,F,1021,328
Carolina,F,1020,329
Anahi,F,1017,330
Angie,F,1014,331
Alissa,F,1011,332
Eliza,F,1007,333
Lexi,F,1006,334
Jaden,F,994,335
Tatum,F,991,336
Phoebe,F,988,337
Kaelyn,F,987,338
Holly,F,976,339
Michaela,F,971,340
Presley,F,971,341
Rylie,F,969,342
Kyleigh,F,966,343
Genevieve,F,963,344
Ruth,F,963,345
Meredith,F,952,346
Alice,F,951,347
Rose,F,942,348
Helen,F,932,349
Sasha,F,926,350
Brynn,F,925,351
Brittany,F,918,352
Cora,F,918,353
Fiona,F,918,354
Celeste,F,914,355
Diamond,F,912,356
Bridget,F,909,357
Hazel,F,909,358
Yasmin,F,906,359
Jaelyn,F,905,360
Madyson,F,905,361
Nancy,F,903,362
Kimora,F,899,363
Anya,F,895,364
Itzel,F,892,365
Janiya,F,889,366
Kiley,F,887,367
Lyla,F,887,368
Brenna,F,886,369
Ximena,F,885,370
Denise,F,881,371
Madalyn,F,881,372
Meghan,F,878,373
Priscilla,F,876,374
Skyler,F,875,375
Annika,F,873,376
Maddison,F,871,377
Nayeli,F,869,378
Kaylin,F,868,379
Paris,F,867,380
Ayla,F,864,381
Wendy,F,864,382
Madilyn,F,860,383
Alessandra,F,858,384
Kadence,F,858,385
Madisyn,F,850,386
Natasha,F,848,387
Imani,F,845,388
Adeline,F,840,389
Lacey,F,839,390
Marley,F,839,391
Talia,F,839,392
Rachael,F,834,393
Baylee,F,829,394
Valentina,F,829,395
Estrella,F,821,396
Cindy,F,820,397
Sarai,F,818,398
Janelle,F,817,399
Malia,F,817,400
Nia,F,816,401
Raegan,F,816,402
Claudia,F,814,403
Serena,F,814,404
Lana,F,813,405
Perla,F,803,406
Sandra,F,800,407
Heather,F,799,408
Penelope,F,796,409
Teagan,F,796,410
Emilee,F,795,411
Marisol,F,795,412
Brielle,F,792,413
Nataly,F,789,414
Rihanna,F,789,415
Johanna,F,786,416
Lilian,F,786,417
Lilliana,F,785,418
Annie,F,784,419
Emilia,F,781,420
Kaitlin,F,781,421
Kathleen,F,779,422
Melany,F,776,423
Jane,F,775,424
Angelique,F,771,425
Willow,F,771,426
Haylie,F,770,427
Kristen,F,768,428
Lesly,F,766,429
Elaina,F,763,430
Jaiden,F,760,431
Janiyah,F,757,432
Jazlyn,F,755,433
Ashlee,F,752,434
Kiana,F,742,435
Rosa,F,742,436
Shannon,F,741,437
Abril,F,737,438
Athena,F,732,439
Harper,F,729,440
Dana,F,728,441
Hailee,F,728,442
Patricia,F,728,443
Kirsten,F,726,444
Kristina,F,725,445
Nyla,F,718,446
Macie,F,717,447
Lena,F,716,448
Miracle,F,716,449
Bryanna,F,715,450
Gloria,F,714,451
Luna,F,713,452
Rowan,F,711,453
Danika,F,709,454
Logan,F,708,455
Samara,F,707,456
Ryan,F,706,457
Ainsley,F,704,458
Evangeline,F,702,459
America,F,700,460
Fernanda,F,699,461
Marina,F,698,462
Casey,F,696,463
Anaya,F,694,464
Taryn,F,694,465
Alanna,F,691,466
Dayanara,F,690,467
Norah,F,689,468
Hadley,F,687,469
Sage,F,684,470
Skye,F,681,471
Francesca,F,680,472
Madelynn,F,680,473
Yesenia,F,680,474
Elle,F,677,475
Yoselin,F,677,476
Lauryn,F,675,477
Melina,F,674,478
Tori,F,674,479
Amari,F,673,480
Kassidy,F,673,481
Cheyanne,F,672,482
Amya,F,671,483
Lillie,F,671,484
Harley,F,669,485
Kali,F,668,486
Sidney,F,668,487
Viviana,F,668,488
Cali,F,664,489
Mercedes,F,664,490
Kailyn,F,663,491
Linda,F,662,492
Paulina,F,657,493
Saniya,F,655,494
Abbigail,F,653,495
Kenzie,F,652,496
Kaitlynn,F,651,497
Raquel,F,651,498
Noelle,F,649,499
Kassandra,F,646,500
Aileen,F,645,501
Clarissa,F,644,502
Lexie,F,640,503
Isabela,F,634,504
Aubrie,F,633,505
Bailee,F,632,506
Raven,F,631,507
Elisabeth,F,628,508
Kayden,F,627,509
Jaqueline,F,626,510
Krystal,F,619,511
Christine,F,618,512
Halle,F,618,513
Jenny,F,616,514
Anika,F,614,515
Marisa,F,612,516
Juliet,F,609,517
Tania,F,609,518
Anne,F,608,519
Joy,F,604,520
Amira,F,603,521
Marilyn,F,599,522
Hallie,F,598,523
Alyson,F,595,524
Jimena,F,595,525
Simone,F,592,526
Tamia,F,592,527
Marlene,F,591,528
Lia,F,590,529
Maritza,F,590,530
Ayanna,F,589,531
Laney,F,588,532
Sylvia,F,588,533
Kenya,F,587,534
Jaida,F,586,535
Helena,F,584,536
Cristina,F,582,537
Tara,F,581,538
Cara,F,579,539
Carla,F,579,540
Dayana,F,576,541
Virginia,F,572,542
Kaleigh,F,571,543
Jaylynn,F,570,544
Amiyah,F,568,545
Carley,F,563,546
Teresa,F,563,547
Regan,F,558,548
Deanna,F,557,549
Lyric,F,556,550
Alisha,F,554,551
Elisa,F,554,552
Isis,F,553,553
Arely,F,552,554
Marie,F,552,555
Tabitha,F,551,556
Janessa,F,547,557
Kennedi,F,545,558
Mylee,F,542,559
Tiana,F,542,560
Jaylin,F,540,561
Jaidyn,F,539,562
Annabella,F,535,563
Whitney,F,533,564
Britney,F,531,565
Aria,F,530,566
Martha,F,530,567
Saniyah,F,528,568
Shania,F,527,569
Zoie,F,527,570
Justice,F,525,571
Lilah,F,525,572
Lisa,F,525,573
Nathalie,F,525,574
Zion,F,524,575
Quinn,F,523,576
Amara,F,522,577
Emery,F,520,578
Jolie,F,520,579
Regina,F,520,580
Haven,F,517,581
Pamela,F,516,582
Ellen,F,513,583
Daphne,F,512,584
Jordin,F,512,585
Kailee,F,512,586
Juliette,F,511,587
Emilie,F,510,588
Kiersten,F,508,589
Larissa,F,506,590
Yazmin,F,506,591
Jaelynn,F,505,592
Katrina,F,505,593
Parker,F,505,594
Aylin,F,504,595
Yareli,F,504,596
Reyna,F,503,597
Yadira,F,503,598
Kaylynn,F,502,599
Jaslene,F,501,600
Precious,F,501,601
Angeline,F,500,602
Jessie,F,499,603
Luz,F,497,604
Zariah,F,497,605
Carolyn,F,495,606
Rhianna,F,495,607
Aspen,F,494,608
Kasey,F,494,609
Arielle,F,493,610
Maia,F,492,611
Addisyn,F,491,612
Paisley,F,491,613
Aryanna,F,488,614
Myah,F,488,615
Aleena,F,485,616
Eve,F,484,617
Carlie,F,482,618
Barbara,F,481,619
Natalee,F,481,620
Haleigh,F,480,621
Maeve,F,480,622
Shyanne,F,480,623
Mckayla,F,479,624
Carissa,F,477,625
Ingrid,F,477,626
Alexus,F,476,627
Sherlyn,F,476,628
Skyla,F,474,629
Clare,F,473,630
Belinda,F,472,631
Destinee,F,472,632
Abbie,F,469,633
Liberty,F,469,634
Aiyana,F,468,635
Irene,F,467,636
Susan,F,467,637
Kaia,F,466,638
Ada,F,465,639
Aleah,F,463,640
Giana,F,463,641
Kaylyn,F,462,642
Cherish,F,461,643
Noemi,F,461,644
Karlee,F,460,645
Sonia,F,460,646
Danna,F,458,647
Adyson,F,457,648
Amani,F,456,649
Arabella,F,456,650
Gwendolyn,F,455,651
Paula,F,455,652
Patience,F,454,653
Iliana,F,453,654
Judith,F,453,655
Macey,F,453,656
Siena,F,452,657
Gia,F,449,658
Gisselle,F,449,659
Janet,F,449,660
Karissa,F,449,661
Brylee,F,448,662
Khloe,F,447,663
Kierra,F,447,664
Mikaela,F,446,665
Carlee,F,445,666
Madalynn,F,443,667
Jazmyn,F,442,668
Lainey,F,440,669
Charity,F,439,670
Sanaa,F,438,671
Araceli,F,437,672
Jacquelyn,F,437,673
Annalise,F,435,674
Greta,F,434,675
Janae,F,434,676
Corinne,F,433,677
Deja,F,433,678
Alena,F,432,679
Lea,F,432,680
Damaris,F,431,681
India,F,431,682
Lorelei,F,431,683
Kaya,F,428,684
Liana,F,428,685
Shaniya,F,427,686
Yasmine,F,427,687
Cristal,F,426,688
Mariam,F,424,689
Journey,F,422,690
Kaliyah,F,421,691
Stacy,F,421,692
Dylan,F,420,693
Joslyn,F,420,694
Maci,F,420,695
Savanah,F,420,696
Ally,F,419,697
Kallie,F,419,698
Aisha,F,418,699
Tamara,F,416,700
Brisa,F,415,701
Jakayla,F,415,702
Sharon,F,415,703
Zaria,F,415,704
Alma,F,414,705
Ansley,F,414,706
Mayra,F,414,707
Audrina,F,413,708
Kaley,F,413,709
Felicity,F,412,710
Catalina,F,411,711
Renee,F,411,712
Adelaide,F,410,713
Phoenix,F,410,714
Chaya,F,409,715
Cierra,F,409,716
Rubi,F,409,717
Zara,F,408,718
Elliana,F,407,719
Elaine,F,406,720
Rosemary,F,406,721
Scarlet,F,406,722
Azul,F,405,723
Lilyana,F,402,724
Adison,F,401,725
Evelin,F,401,726
Jaliyah,F,401,727
Edith,F,400,728
Taliyah,F,400,729
Camilla,F,399,730
Keely,F,399,731
Jamya,F,397,732
Kelsie,F,397,733
Anabelle,F,396,734
Eileen,F,396,735
Sariah,F,396,736
Tiara,F,396,737
Aliya,F,395,738
Tia,F,395,739
Kamila,F,394,740
Laci,F,394,741
Elsa,F,393,742
Campbell,F,392,743
Giovanna,F,392,744
Kaila,F,392,745
Leanna,F,391,746
Marely,F,391,747
Jaylene,F,390,748
Amiya,F,389,749
Ashleigh,F,389,750
Elyse,F,389,751
Mara,F,389,752
Marianna,F,389,753
Adrienne,F,388,754
Joselin,F,387,755
Tianna,F,387,756
Kinsley,F,386,757
Amelie,F,385,758
Dominique,F,385,759
Lorena,F,385,760
Mila,F,385,761
Jaycee,F,384,762
Maliyah,F,384,763
Karlie,F,382,764
Meadow,F,381,765
Lucille,F,380,766
Aryana,F,379,767
Micah,F,379,768
Theresa,F,379,769
Ashly,F,378,770
Jaylyn,F,376,771
Maleah,F,375,772
Monique,F,374,773
Jayleen,F,373,774
Mollie,F,373,775
Monserrat,F,373,776
Deborah,F,372,777
Emmalee,F,372,778
Celia,F,370,779
Mariela,F,370,780
Hana,F,369,781
Ann,F,368,782
Cassie,F,367,783
Cecelia,F,367,784
Charlie,F,367,785
Leyla,F,367,786
Mattie,F,367,787
Shiloh,F,367,788
Taniya,F,367,789
Gillian,F,366,790
Jewel,F,365,791
Yuliana,F,365,792
Marlee,F,364,793
Isabell,F,363,794
Ryann,F,362,795
Annabel,F,361,796
Miah,F,361,797
Stephany,F,361,798
Brittney,F,360,799
Ayana,F,359,800
Nathaly,F,359,801
Amina,F,358,802
Dahlia,F,356,803
Litzy,F,356,804
Madilynn,F,356,805
Shaylee,F,356,806
Evie,F,355,807
Gina,F,355,808
Gracelyn,F,355,809
Krista,F,355,810
Kristin,F,355,811
Tanya,F,354,812
Braelyn,F,353,813
Kaiya,F,353,814
Finley,F,352,815
Jaylee,F,352,816
Lesley,F,352,817
Shyla,F,352,818
Esperanza,F,351,819
Thalia,F,351,820
Saige,F,350,821
Abbey,F,349,822
Hailie,F,349,823
Luciana,F,349,824
Salma,F,349,825
Averie,F,347,826
Chelsey,F,347,827
Frances,F,347,828
Frida,F,347,829
Princess,F,347,830
Jaeda,F,346,831
Aracely,F,345,832
Selah,F,344,833
Aimee,F,343,834
Aliza,F,343,835
Kenna,F,343,836
Valery,F,343,837
Joyce,F,342,838
Xiomara,F,341,839
Jazlynn,F,338,840
Kayley,F,338,841
Londyn,F,338,842
Shyann,F,338,843
Julianne,F,337,844
Akira,F,336,845
Giada,F,336,846
Adelyn,F,335,847
Kaylen,F,335,848
Meagan,F,335,849
Carina,F,334,850
Jocelynn,F,334,851
Rayna,F,332,852
Belen,F,331,853
Lilianna,F,331,854
Sydnee,F,331,855
Jacey,F,330,856
Paloma,F,329,857
Shayna,F,329,858
Keyla,F,327,859
Mylie,F,327,860
Lizeth,F,326,861
Karma,F,325,862
Kinley,F,325,863
Magdalena,F,325,864
Marin,F,324,865
Libby,F,323,866
Myla,F,322,867
Alisa,F,321,868
Annette,F,321,869
Chasity,F,321,870
Jaylen,F,321,871
Lorelai,F,321,872
Alani,F,320,873
Tyler,F,320,874
Ireland,F,319,875
Kianna,F,319,876
Miya,F,319,877
Moriah,F,319,878
Noelia,F,319,879
Adalyn,F,318,880
Chanel,F,318,881
Elsie,F,317,882
Gretchen,F,316,883
Briley,F,315,884
Abagail,F,314,885
Abigayle,F,314,886
Brandy,F,313,887
Dania,F,313,888
Janiah,F,313,889
Taniyah,F,313,890
Charlize,F,312,891
Tess,F,311,892
Makaila,F,310,893
Neveah,F,310,894
Bria,F,309,895
Beatrice,F,308,896
Breana,F,308,897
Lilia,F,308,898
Sarahi,F,308,899
Aliana,F,307,900
Karley,F,306,901
Galilea,F,305,902
Giuliana,F,305,903
Naima,F,305,904
Maribel,F,304,905
Anais,F,303,906
Dalia,F,303,907
Makena,F,303,908
Nyasia,F,303,909
Jalynn,F,302,910
Ashanti,F,298,911
Kendal,F,298,912
Mariyah,F,298,913
Destini,F,297,914
Azaria,F,296,915
Johana,F,296,916
Natalya,F,296,917
Areli,F,295,918
Dixie,F,295,919
Yaretzi,F,295,920
Kathy,F,294,921
Maryam,F,294,922
Justine,F,293,923
Roselyn,F,293,924
Shea,F,293,925
Desirae,F,292,926
Tatyana,F,292,927
Toni,F,292,928
Maryjane,F,291,929
Selina,F,291,930
Zaniyah,F,291,931
Lara,F,290,932
Montana,F,290,933
Karli,F,289,934
Rhiannon,F,289,935
Yuridia,F,289,936
Devyn,F,288,937
Kaylah,F,288,938
Laurel,F,288,939
Leia,F,288,940
Raina,F,288,941
Reina,F,288,942
Shirley,F,288,943
Essence,F,287,944
Kenia,F,287,945
Mina,F,287,946
Jaclyn,F,286,947
Janice,F,286,948
Rayne,F,286,949
Tyra,F,286,950
Abigale,F,285,951
Adamaris,F,285,952
Anabel,F,285,953
Blanca,F,285,954
Jasmyn,F,285,955
Kinsey,F,285,956
Lucero,F,284,957
Rebeca,F,284,958
Emmy,F,283,959
Jaylah,F,283,960
Hillary,F,282,961
Yamilet,F,280,962
Yaritza,F,280,963
Amaris,F,279,964
Lina,F,279,965
Alyvia,F,278,966
Jailyn,F,278,967
Cloe,F,277,968
Flor,F,277,969
Iyana,F,277,970
Joseline,F,277,971
Kelis,F,277,972
Lillianna,F,277,973
Cailyn,F,276,974
Maren,F,276,975
Armani,F,275,976
Graciela,F,275,977
Katlyn,F,275,978
Brandi,F,274,979
Charlee,F,274,980
Hayleigh,F,274,981
Joana,F,274,982
Mira,F,274,983
Antonia,F,273,984
Alannah,F,272,985
Delia,F,272,986
Sky,F,272,987
Allyssa,F,271,988
Olive,F,271,989
Sheila,F,271,990
Diya,F,269,991
Izabelle,F,269,992
Leticia,F,269,993
Pearl,F,269,994
Carrie,F,268,995
Kylah,F,268,996
Celine,F,267,997
Hadassah,F,267,998
Susana,F,267,999
Kya,F,266,1000
Alia,F,264,1001
Calista,F,264,1002
Bree,F,263,1003
Dorothy,F,263,1004
Elianna,F,263,1005
Kayli,F,263,1006
Lacy,F,263,1007
Marlen,F,263,1008
Micaela,F,263,1009
Nathalia,F,263,1010
Zaniya,F,263,1011
Anabella,F,262,1012
Heidy,F,262,1013
Karly,F,262,1014
Donna,F,261,1015
Malaya,F,261,1016
Riya,F,261,1017
Amirah,F,260,1018
Caylee,F,259,1019
Destiney,F,259,1020
Joelle,F,259,1021
Kalli,F,259,1022
Mckinley,F,259,1023
Chana,F,258,1024
Milan,F,258,1025
Trista,F,258,1026
Caleigh,F,257,1027
Josselyn,F,257,1028
Nola,F,257,1029
Denisse,F,256,1030
Fabiola,F,256,1031
Katharine,F,256,1032
Kenadie,F,256,1033
Sandy,F,256,1034
Yara,F,256,1035
Lailah,F,255,1036
Alysa,F,254,1037
Candace,F,254,1038
Izabel,F,254,1039
Tina,F,254,1040
Keeley,F,253,1041
Reece,F,253,1042
Sally,F,253,1043
Samiyah,F,252,1044
Iyanna,F,251,1045
Melinda,F,251,1046
Sanai,F,251,1047
Carol,F,250,1048
Jenifer,F,250,1049
Livia,F,250,1050
Mireya,F,250,1051
Sarina,F,250,1052
Sheyla,F,250,1053
Akeelah,F,249,1054
Jamiyah,F,249,1055
Raelynn,F,249,1056
Nya,F,248,1057
Sahara,F,248,1058
Ariella,F,247,1059
Betsy,F,247,1060
Candice,F,247,1061
Jana,F,247,1062
Nikki,F,247,1063
Citlali,F,246,1064
Elyssa,F,246,1065
Jorja,F,246,1066
Kamari,F,246,1067
Stacey,F,246,1068
Alize,F,245,1069
Deasia,F,245,1070
Devin,F,245,1071
Margarita,F,245,1072
Rory,F,245,1073
Yvette,F,245,1074
Ali,F,244,1075
Brookelyn,F,244,1076
Christiana,F,244,1077
Colleen,F,244,1078
Kairi,F,244,1079
Shakira,F,244,1080
Carleigh,F,243,1081
Samira,F,243,1082
Tayler,F,242,1083
Samaria,F,241,1084
Estefani,F,240,1085
Laniya,F,240,1086
Silvia,F,240,1087
Brookelynn,F,239,1088
Charley,F,239,1089
Ivana,F,239,1090
Nyah,F,239,1091
Anjali,F,238,1092
Dasia,F,238,1093
Yahaira,F,238,1094
Jaslyn,F,237,1095
Jazmyne,F,237,1096
June,F,237,1097
Laylah,F,237,1098
Soraya,F,237,1099
Estefany,F,236,1100
Vanesa,F,236,1101
Averi,F,235,1102
Jaquelin,F,235,1103
Nichole,F,235,1104
Addie,F,234,1105
Baylie,F,234,1106
Cayla,F,234,1107
Jayde,F,234,1108
Avah,F,233,1109
Azariah,F,233,1110
Bryana,F,233,1111
Evelynn,F,233,1112
Halie,F,233,1113
Samiya,F,233,1114
Jackeline,F,232,1115
Kamya,F,232,1116
Karis,F,232,1117
Kori,F,232,1118
Raelyn,F,232,1119
Samya,F,232,1120
Ashton,F,231,1121
Kyndall,F,231,1122
Maura,F,231,1123
Myra,F,231,1124
Abbygail,F,230,1125
Keila,F,230,1126
Luisa,F,230,1127
Yamileth,F,230,1128
Brinley,F,229,1129
River,F,229,1130
Kalia,F,228,1131
Shreya,F,228,1132
Aiyanna,F,227,1133
Mandy,F,227,1134
Mayte,F,227,1135
Nylah,F,227,1136
Diane,F,226,1137
Rylan,F,226,1138
Tatianna,F,226,1139
Unique,F,226,1140
Arlene,F,225,1141
Brynlee,F,225,1142
Jalyn,F,225,1143
Selene,F,225,1144
Elissa,F,224,1145
Ember,F,224,1146
Darlene,F,223,1147
Rhea,F,223,1148
Savana,F,223,1149
Shaniyah,F,223,1150
Sonya,F,223,1151
Abrianna,F,222,1152
Aniah,F,222,1153
Ayleen,F,222,1154
Emelia,F,222,1155
Tracy,F,222,1156
Jaedyn,F,221,1157
Kamora,F,221,1158
Madisen,F,221,1159
Roxana,F,221,1160
Samaya,F,221,1161
Alaysia,F,220,1162
Amalia,F,220,1163
Jacklyn,F,220,1164
Renata,F,219,1165
Emani,F,218,1166
Fallon,F,218,1167
Gemma,F,218,1168
Jamiya,F,218,1169
Jersey,F,218,1170
Kacie,F,218,1171
Beatriz,F,217,1172
Christian,F,217,1173
Ericka,F,217,1174
Katy,F,217,1175
Lacie,F,217,1176
Nicolette,F,217,1177
Sloane,F,217,1178
Makiyah,F,216,1179
Adalynn,F,215,1180
Adelina,F,215,1181
Asha,F,215,1182
Brissia,F,215,1183
Giavanna,F,215,1184
Grecia,F,215,1185
Kayleen,F,215,1186
Rocio,F,215,1187
Robin,F,214,1188
Annelise,F,213,1189
Brook,F,213,1190
Gwyneth,F,213,1191
Kalyn,F,213,1192
Zuri,F,213,1193
Dani,F,212,1194
Hunter,F,212,1195
Anita,F,211,1196
Rianna,F,211,1197
Roxanne,F,211,1198
Drew,F,210,1199
Kai,F,210,1200
Lidia,F,210,1201
Rita,F,210,1202
Gisele,F,209,1203
Kailynn,F,209,1204
Charli,F,208,1205
Ebony,F,208,1206
Gracyn,F,208,1207
Mae,F,208,1208
Nelly,F,208,1209
Vera,F,208,1210
Zahra,F,208,1211
Lanie,F,207,1212
Rivka,F,207,1213
Treasure,F,207,1214
Aya,F,206,1215
Kaelynn,F,206,1216
Alanah,F,205,1217
Carli,F,205,1218
