Name,Sex,Births,Ranking
Bridget,F,2082,134
Alison,F,2079,135
Julia,F,2067,136
Felicia,F,2041,137
Kristie,F,2039,138
Carol,F,2038,139
Traci,F,2006,140
Natasha,F,2005,141
Shelley,F,1997,142
Tricia,F,1968,143
Anita,F,1936,144
Kim,F,1936,145
Kathy,F,1920,146
Kristine,F,1863,147
Aimee,F,1857,148
Leah,F,1844,149
Martha,F,1833,150
Terri,F,1828,151
Krista,F,1808,152
Kari,F,1805,153
Jody,F,1777,154
Joanna,F,1772,155
Stacie,F,1757,156
Carmen,F,1749,157
Kerry,F,1729,158
Cassandra,F,1727,159
Virginia,F,1711,160
Nichole,F,1686,161
Shawna,F,1662,162
Lynn,F,1644,163
Connie,F,1634,164
Ashley,F,1625,165
Sherri,F,1620,166
Claudia,F,1610,167
Kelli,F,1606,168
Robyn,F,1596,169
Angie,F,1590,170
Kerri,F,1577,171
Sonia,F,1577,172
Yvonne,F,1541,173
Monique,F,1531,174
Meredith,F,1519,175
Marie,F,1508,176
Becky,F,1497,177
Kendra,F,1490,178
Molly,F,1480,179
Tracie,F,1453,180
Bonnie,F,1452,181
Toni,F,1452,182
Angel,F,1450,183
Sheri,F,1428,184
Gloria,F,1421,185
Charity,F,1410,186
Lauren,F,1394,187
Annette,F,1382,188
Sylvia,F,1353,189
Tasha,F,1344,190
Jeanette,F,1326,191
Sabrina,F,1325,192
Janice,F,1323,193
Mindy,F,1313,194
Ruth,F,1299,195
Hope,F,1298,196
Latonya,F,1290,197
Ginger,F,1281,198
Gretchen,F,1278,199
Shawn,F,1271,200
Joyce,F,1263,201
Joanne,F,1254,202
Charlotte,F,1251,203
Rosa,F,1251,204
Keri,F,1231,205
Leigh,F,1225,206
Kelley,F,1208,207
Beverly,F,1206,208
Wanda,F,1205,209
Belinda,F,1199,210
Melody,F,1198,211
Caroline,F,1197,212
Latasha,F,1196,213
Trina,F,1192,214
Rachael,F,1188,215
Alice,F,1182,216
Bethany,F,1181,217
Ana,F,1179,218
Penny,F,1174,219
Tonia,F,1174,220
Cathy,F,1167,221
Vicki,F,1167,222
Candace,F,1155,223
Yvette,F,1150,224
Helen,F,1141,225
Nakia,F,1135,226
Billie,F,1132,227
Betty,F,1131,228
Katie,F,1109,229
Nikki,F,1108,230
Marsha,F,1106,231
Dorothy,F,1098,232
Kellie,F,1089,233
Ellen,F,1088,234
Cara,F,1074,235
Bobbie,F,1073,236
Charlene,F,1070,237
Frances,F,1068,238
Karla,F,1065,239
Angelica,F,1062,240
Norma,F,1062,241
Joann,F,1058,242
Rose,F,1056,243
Debbie,F,1055,244
Jolene,F,1053,245
Juanita,F,1040,246
Tamika,F,1040,247
Trisha,F,1039,248
Jodie,F,1028,249
Rebekah,F,1023,250
Darlene,F,1019,251
Leticia,F,1019,252
Maureen,F,1011,253
Shirley,F,1010,254
Kimberley,F,1006,255
Rita,F,993,256
Keisha,F,979,257
Adrienne,F,972,258
Audrey,F,969,259
Brooke,F,964,260
Jean,F,960,261
Stefanie,F,959,262
Latoya,F,958,263
Marcia,F,957,264
Sally,F,957,265
Loretta,F,956,266
Elaine,F,950,267
Tami,F,947,268
Christa,F,946,269
Evelyn,F,942,270
Peggy,F,942,271
Staci,F,942,272
Christi,F,940,273
Candice,F,936,274
Miranda,F,934,275
Judy,F,927,276
Tammie,F,924,277
Jenifer,F,923,278
Jackie,F,914,279
Priscilla,F,905,280
Rochelle,F,899,281
Judith,F,893,282
Tabitha,F,887,283
Raquel,F,861,284
Irene,F,846,285
Dena,F,838,286
Eva,F,837,287
Jane,F,827,288
Jeanne,F,825,289
Casey,F,822,290
Jeannie,F,820,291
Roberta,F,820,292
Sandy,F,814,293
Kenya,F,812,294
Dina,F,809,295
Kirsten,F,808,296
Cheri,F,807,297
Jana,F,801,298
Shelby,F,799,299
Naomi,F,798,300
Gwendolyn,F,795,301
Lesley,F,783,302
Teri,F,777,303
Rachelle,F,776,304
Cristina,F,773,305
Desiree,F,772,306
Katina,F,766,307
Eileen,F,759,308
Sonja,F,755,309
Amie,F,750,310
Chastity,F,749,311
Vickie,F,746,312
Nina,F,732,313
Esther,F,728,314
Marilyn,F,725,315
Lydia,F,722,316
Roxanne,F,722,317
Chandra,F,713,318
Alexandra,F,708,319
Bobbi,F,699,320
Lora,F,697,321
Jennie,F,691,322
Shauna,F,689,323
Antoinette,F,684,324
Alisha,F,682,325
Marcy,F,682,326
Angelia,F,679,327
Shana,F,675,328
Sheryl,F,675,329
Tania,F,674,330
Alisa,F,667,331
Deana,F,664,332
Candy,F,661,333
Shanna,F,661,334
Carey,F,659,335
Cherie,F,659,336
Latisha,F,656,337
Brandie,F,649,338
Wendi,F,642,339
Jacquelyn,F,641,340
Lorena,F,640,341
Ericka,F,639,342
Janelle,F,634,343
Lorraine,F,634,344
Lakisha,F,630,345
Gail,F,628,346
Angelina,F,626,347
Rosemary,F,624,348
Lynette,F,621,349
Autumn,F,618,350
Melisa,F,618,351
Chasity,F,617,352
Ronda,F,613,353
Tanisha,F,611,354
Meghan,F,609,355
Lee,F,608,356
Abigail,F,605,357
Alexis,F,601,358
Ruby,F,601,359
Lara,F,600,360
Miriam,F,598,361
Alma,F,595,362
Dianna,F,593,363
Marla,F,592,364
Marisa,F,589,365
Jo,F,587,366
Nora,F,587,367
Angelique,F,585,368
Shari,F,583,369
Celeste,F,581,370
Joan,F,577,371
Lorie,F,576,372
Karin,F,573,373
Bernadette,F,571,374
Johanna,F,571,375
Tameka,F,568,376
Shelia,F,567,377
Elisa,F,562,378
Audra,F,560,379
Maribel,F,558,380
Marlene,F,548,381
Elena,F,546,382
Faith,F,542,383
Jeannette,F,542,384
Janine,F,541,385
Cecilia,F,539,386
Marisol,F,539,387
Tisha,F,539,388
Josephine,F,536,389
Grace,F,535,390
Marcie,F,534,391
Michael,F,525,392
Ramona,F,519,393
Terry,F,519,394
Terra,F,518,395
Darcy,F,516,396
Adriana,F,513,397
Glenda,F,509,398
Amelia,F,507,399
Olivia,F,507,400
Vivian,F,505,401
Daphne,F,503,402
Marci,F,501,403
Ebony,F,498,404
Sherrie,F,498,405
Latanya,F,497,406
Darla,F,493,407
Emma,F,491,408
Betsy,F,489,409
Guadalupe,F,489,410
Margarita,F,488,411
Lena,F,484,412
Lillian,F,482,413
Cari,F,477,414
Paige,F,475,415
Hollie,F,474,416
Krystal,F,473,417
Jenna,F,469,418
Alyssa,F,467,419
Tammi,F,466,420
Annie,F,464,421
Jeanine,F,460,422
Camille,F,459,423
Lakeisha,F,458,424
Lashonda,F,458,425
Lawanda,F,458,426
Constance,F,457,427
Lana,F,457,428
Doris,F,456,429
Marianne,F,451,430
Lea,F,449,431
Blanca,F,448,432
Allyson,F,447,433
Jami,F,446,434
Mandy,F,446,435
Patrice,F,446,436
Selena,F,446,437
Bridgette,F,445,438
Vicky,F,445,439
Kisha,F,440,440
Misti,F,440,441
Shonda,F,440,442
Tabatha,F,438,443
Arlene,F,435,444
Hilary,F,426,445
Chrystal,F,417,446
Elisabeth,F,413,447
Leanne,F,412,448
Marjorie,F,409,449
Tera,F,409,450
Gabriela,F,408,451
Yesenia,F,408,452
Edith,F,402,453
Olga,F,401,454
Malinda,F,399,455
Anitra,F,398,456
Tia,F,395,457
Dora,F,392,458
Liza,F,392,459
Iris,F,391,460
Mia,F,390,461
Esmeralda,F,389,462
Jocelyn,F,389,463
Karrie,F,389,464
Pauline,F,387,465
Serena,F,387,466
Shanda,F,387,467
Lashawn,F,386,468
Irma,F,385,469
Sophia,F,385,470
Lucy,F,384,471
Myra,F,384,472
Isabel,F,381,473
Chelsea,F,377,474
Luz,F,375,475
Maryann,F,373,476
Marcella,F,372,477
Chanda,F,371,478
Demetria,F,371,479
Carly,F,370,480
Randi,F,368,481
Whitney,F,368,482
Claire,F,367,483
Marissa,F,365,484
Tawana,F,365,485
Georgia,F,363,486
Ingrid,F,362,487
Lynda,F,360,488
Kerrie,F,359,489
Ladonna,F,359,490
Bridgett,F,358,491
Jessie,F,358,492
Leann,F,356,493
Silvia,F,356,494
Kimberlee,F,355,495
Sue,F,355,496
Janie,F,354,497
Maggie,F,353,498
Nadine,F,353,499
Kate,F,352,500
Susana,F,352,501
Lakesha,F,351,502
Jeannine,F,349,503
Lucinda,F,349,504
Katharine,F,344,505
Rene,F,344,506
Laurel,F,343,507
Karyn,F,342,508
Janette,F,341,509
Alissa,F,340,510
Alana,F,337,511
Dionne,F,336,512
Cassie,F,335,513
Gabrielle,F,330,514
Catrina,F,329,515
Catina,F,328,516
Hannah,F,326,517
Latrice,F,325,518
Jan,F,324,519
Tamra,F,324,520
Francine,F,323,521
Annmarie,F,322,522
Cristy,F,322,523
Kesha,F,320,524
Clarissa,F,318,525
Corina,F,318,526
Beatrice,F,317,527
Cathleen,F,317,528
Clara,F,317,529
Doreen,F,317,530
Genevieve,F,316,531
Edna,F,315,532
Daisy,F,314,533
Dianne,F,314,534
Jeri,F,314,535
Sondra,F,314,536
Summer,F,314,537
June,F,313,538
Tiffani,F,313,539
Hillary,F,312,540
Paulette,F,312,541
Lorrie,F,311,542
Patty,F,311,543
Susie,F,311,544
Antonia,F,310,545
Janel,F,310,546
Susanne,F,310,547
Phyllis,F,307,548
Ami,F,306,549
Dolores,F,305,550
Mona,F,305,551
Hilda,F,304,552
Deirdre,F,303,553
Ida,F,303,554
Alyson,F,300,555
Mildred,F,300,556
Shellie,F,300,557
Araceli,F,297,558
Janna,F,296,559
Latosha,F,296,560
Maricela,F,291,561
Maritza,F,290,562
Christopher,F,288,563
Kasey,F,286,564
Tessa,F,285,565
Caryn,F,284,566
Gena,F,284,567
Gwen,F,284,568
Lois,F,284,569
Valarie,F,284,570
Corinne,F,283,571
Jasmine,F,283,572
Lynne,F,279,573
Bertha,F,276,574
Dayna,F,276,575
Kami,F,276,576
Deidre,F,275,577
Tawnya,F,275,578
Chantel,F,274,579
Holli,F,274,580
Renae,F,273,581
Julianne,F,272,582
Rosemarie,F,272,583
Carissa,F,270,584
Latonia,F,270,585
Sheree,F,270,586
Windy,F,270,587
Charmaine,F,269,588
Rena,F,269,589
Deena,F,268,590
Gladys,F,268,591
Ursula,F,268,592
Deanne,F,267,593
Georgina,F,267,594
Jason,F,266,595
Joni,F,266,596
Danelle,F,265,597
Christal,F,264,598
Ivy,F,264,599
Gayle,F,263,600
Bernice,F,262,601
Cori,F,262,602
Letitia,F,262,603
Madeline,F,262,604
Christen,F,260,605
Jaime,F,259,606
Christian,F,257,607
Cicely,F,256,608
Carie,F,255,609
Marina,F,255,610
Sunshine,F,255,611
Dara,F,254,612
Elsa,F,254,613
Jerri,F,254,614
John,F,254,615
Athena,F,253,616
Latricia,F,253,617
Tosha,F,253,618
Justine,F,252,619
Lynnette,F,252,620
Colette,F,251,621
Michell,F,251,622
James,F,250,623
Stella,F,250,624
Aisha,F,248,625
Consuelo,F,248,626
Sasha,F,248,627
Karie,F,247,628
Noelle,F,247,629
Tarsha,F,246,630
Brittany,F,245,631
Larissa,F,245,632
Suzette,F,245,633
Graciela,F,242,634
Felecia,F,241,635
Robert,F,241,636
Tomeka,F,241,637
Delia,F,240,638
Eugenia,F,239,639
Kay,F,239,640
Marian,F,238,641
Patti,F,238,642
Stacia,F,238,643
Thelma,F,238,644
Margie,F,237,645
Marnie,F,237,646
Mindi,F,236,647
Jeanie,F,235,648
David,F,234,649
Lindsey,F,234,650
Malissa,F,234,651
Marion,F,234,652
Buffy,F,233,653
Celia,F,233,654
Eve,F,233,655
Mitzi,F,233,656
Casandra,F,232,657
Joey,F,232,658
Marta,F,232,659
Delores,F,231,660
Greta,F,231,661
Francesca,F,230,662
Louise,F,229,663
Sharonda,F,229,664
Eleanor,F,228,665
Mara,F,227,666
Tonja,F,227,667
Anastasia,F,225,668
Tamera,F,225,669
Trista,F,225,670
Danette,F,224,671
Brandee,F,223,672
Christin,F,223,673
Nia,F,223,674
Elise,F,221,675
Susanna,F,221,676
Abby,F,220,677
Tawanda,F,220,678
Toya,F,219,679
Tiffanie,F,218,680
Kristal,F,217,681
Corey,F,216,682
Deann,F,216,683
Florence,F,216,684
Shalonda,F,216,685
Margo,F,215,686
Chiquita,F,214,687
Lourdes,F,214,688
Alexa,F,213,689
Geneva,F,213,690
Lindsay,F,213,691
Tyra,F,213,692
Beatriz,F,212,693
Dominique,F,212,694
Ella,F,212,695
Polly,F,212,696
Shelli,F,212,697
Venus,F,212,698
Josie,F,211,699
Trudy,F,211,700
Janell,F,209,701
Juana,F,209,702
Kori,F,209,703
Lashanda,F,209,704
Marisela,F,208,705
Mollie,F,208,706
Leeann,F,207,707
Marlo,F,207,708
Cora,F,206,709
Karina,F,206,710
Maura,F,206,711
Chris,F,204,712
Sandi,F,204,713
Danita,F,203,714
Juliet,F,203,715
Alethea,F,201,716
Caren,F,201,717
Jada,F,201,718
Richelle,F,201,719
Jeanna,F,200,720
Shanon,F,200,721
Carolina,F,199,722
Stephenie,F,199,723
Terrie,F,199,724
Leanna,F,198,725
Lucia,F,198,726
Selina,F,198,727
Mayra,F,197,728
Racheal,F,196,729
Noemi,F,195,730
Sharla,F,195,731
Adrian,F,194,732
Annemarie,F,194,733
Katy,F,194,734
Niki,F,194,735
Rosalinda,F,194,736
Vera,F,194,737
Corrie,F,193,738
Helena,F,193,739
Kira,F,193,740
Callie,F,192,741
Carole,F,192,742
Darci,F,192,743
Deidra,F,192,744
Shantel,F,192,745
Aileen,F,190,746
Lucretia,F,190,747
Tori,F,190,748
Alecia,F,189,749
Leona,F,189,750
Nikia,F,188,751
Regan,F,188,752
Therese,F,188,753
Joleen,F,187,754
Jeana,F,186,755
Patsy,F,186,756
Aubrey,F,185,757
Layla,F,185,758
Elisha,F,184,759
Penelope,F,184,760
Rosalind,F,184,761
Bianca,F,183,762
Kia,F,183,763
Simone,F,183,764
Darcie,F,182,765
Dixie,F,182,766
Jamila,F,182,767
Lauri,F,181,768
Tanika,F,181,769
Angelita,F,180,770
Kayla,F,180,771
Bonita,F,179,772
Geraldine,F,179,773
Mari,F,179,774
Angeline,F,178,775
Candi,F,178,776
Davina,F,178,777
Denice,F,178,778
Cary,F,177,779
Shanta,F,177,780
Tamela,F,176,781
Cory,F,175,782
Elissa,F,175,783
Nikole,F,175,784
Aurora,F,174,785
Rocio,F,174,786
Brande,F,173,787
Jena,F,173,788
Monika,F,173,789
Rae,F,173,790
Tawanna,F,173,791
Mendy,F,172,792
Andria,F,171,793
Cortney,F,171,794
Johnna,F,171,795
Nanette,F,170,796
Nikita,F,170,797
Adrianne,F,169,798
Coleen,F,169,799
Maya,F,169,800
Mercedes,F,169,801
Myrna,F,169,802
William,F,169,803
Antionette,F,168,804
Carri,F,168,805
Danna,F,168,806
Brenna,F,167,807
Griselda,F,167,808
Kris,F,167,809
Suzanna,F,167,810
Liliana,F,166,811
Mellissa,F,166,812
Noel,F,166,813
Rosalie,F,166,814
Cecelia,F,165,815
Della,F,165,816
Joelle,F,165,817
Ada,F,164,818
Meagan,F,164,819
Renita,F,164,820
Shannan,F,164,821
Tana,F,164,822
Tomika,F,164,823
Corinna,F,163,824
Brook,F,162,825
Rhoda,F,162,826
Shani,F,162,827
Janis,F,161,828
Jasmin,F,161,829
Keshia,F,160,830
Carin,F,159,831
Elvira,F,159,832
Eunice,F,159,833
Alejandra,F,158,834
Anika,F,158,835
Daniela,F,158,836
Lilia,F,158,837
Valencia,F,158,838
Alexandria,F,157,839
Jayme,F,157,840
Shane,F,157,841
Benita,F,156,842
Charla,F,156,843
Christel,F,156,844
Magdalena,F,156,845
Nellie,F,156,846
Ivette,F,155,847
Janeen,F,155,848
Leila,F,155,849
Maranda,F,155,850
Shea,F,155,851
Lola,F,154,852
Martina,F,154,853
Robbie,F,154,854
Aretha,F,153,855
Daniel,F,153,856
Marquita,F,153,857
Tressa,F,153,858
Julissa,F,152,859
Kandi,F,152,860
Kathrine,F,152,861
Rosie,F,152,862
Fatima,F,151,863
Lakeshia,F,151,864
Lenora,F,151,865
Rosalyn,F,151,866
Claudine,F,150,867
Debora,F,150,868
Latarsha,F,150,869
Octavia,F,150,870
Danyell,F,149,871
Faye,F,149,872
Rosanna,F,149,873
Sadie,F,149,874
Shantell,F,149,875
Anjanette,F,148,876
Esperanza,F,148,877
Francisca,F,148,878
Lila,F,148,879
Pearl,F,148,880
Delilah,F,147,881
Aida,F,146,882
Danyelle,F,146,883
Jolie,F,146,884
Karri,F,146,885
Tangela,F,146,886
Kirstin,F,145,887
Melonie,F,145,888
Alysia,F,144,889
Elsie,F,144,890
Lesa,F,144,891
Lissette,F,144,892
Lorna,F,144,893
Nicki,F,144,894
Sofia,F,144,895
Carmela,F,142,896
Keesha,F,142,897
Kyla,F,142,898
Mellisa,F,142,899
Shawnda,F,142,900
Eliza,F,141,901
Georgette,F,141,902
Tamala,F,141,903
Vikki,F,141,904
Corrine,F,140,905
Lillie,F,140,906
Sherita,F,140,907
Anissa,F,139,908
Candida,F,139,909
Eric,F,139,910
Valeria,F,139,911
Brian,F,138,912
Latrina,F,138,913
Marni,F,138,914
Mechelle,F,138,915
Rosario,F,138,916
Syreeta,F,138,917
Tracee,F,138,918
Yolonda,F,138,919
Ginny,F,137,920
Jenni,F,137,921
Juli,F,137,922
Luciana,F,137,923
Dee,F,136,924
Fawn,F,136,925
Hazel,F,136,926
Tobi,F,136,927
Corrina,F,135,928
Alanna,F,134,929
Brigette,F,134,930
Dusty,F,134,931
Melodie,F,134,932
Mistie,F,134,933
Josefina,F,133,934
Keely,F,133,935
Rolanda,F,133,936
Tamica,F,133,937
Bree,F,132,938
Carisa,F,132,939
Cherish,F,132,940
Cristin,F,132,941
Laquita,F,132,942
Maxine,F,132,943
Sharron,F,132,944
Violet,F,132,945
Celina,F,131,946
Lucille,F,131,947
Susannah,F,131,948
Tamiko,F,131,949
Ava,F,130,950
Cecily,F,130,951
Chantelle,F,130,952
Dedra,F,130,953
Ethel,F,130,954
Johnnie,F,130,955
Juliana,F,130,956
Saundra,F,130,957
Shay,F,130,958
Taryn,F,130,959
Charisse,F,129,960
Felisha,F,129,961
Haley,F,129,962
Lindy,F,129,963
Frankie,F,128,964
Leilani,F,128,965
Michaela,F,128,966
Milissa,F,128,967
Adriane,F,127,968
Carmelita,F,127,969
Freda,F,127,970
Imelda,F,127,971
Kevin,F,127,972
Mandi,F,127,973
Sheena,F,127,974
Anthony,F,126,975
Evette,F,126,976
Lisette,F,126,977
Vonetta,F,126,978
Angelic,F,125,979
Estella,F,125,980
Marlena,F,125,981
Rebeca,F,125,982
Ryan,F,125,983
Adria,F,124,984
Celena,F,124,985
Cherry,F,124,986
Cristi,F,124,987
Joseph,F,124,988
Kandy,F,124,989
Roseann,F,124,990
Trinity,F,124,991
Camilla,F,123,992
Mirna,F,123,993
Daniele,F,122,994
Gabriella,F,122,995
Stefani,F,122,996
Tamisha,F,122,997
Tanesha,F,122,998
Danyel,F,121,999
Elaina,F,121,1000
Justina,F,121,1001
Natalia,F,121,1002
Ayanna,F,120,1003
Josette,F,120,1004
Libby,F,120,1005
Petra,F,120,1006
Roxanna,F,120,1007
Chanel,F,119,1008
Nyree,F,119,1009
Roslyn,F,119,1010
Trena,F,119,1011
Twana,F,119,1012
Adina,F,118,1013
Briana,F,118,1014
Cherise,F,118,1015
Cindi,F,118,1016
Claudette,F,118,1017
Kenyatta,F,118,1018
Mariah,F,118,1019
Nichol,F,118,1020
Robbin,F,118,1021
Shonna,F,118,1022
Bobby,F,117,1023
Brigitte,F,117,1024
Damaris,F,117,1025
Dawna,F,117,1026
Destiny,F,117,1027
Lesli,F,117,1028
Patrica,F,117,1029
Sybil,F,117,1030
Toby,F,117,1031
Viola,F,117,1032
Bessie,F,116,1033
Crista,F,116,1034
Julianna,F,116,1035
Lolita,F,116,1036
Mattie,F,116,1037
Melony,F,116,1038
Elvia,F,115,1039
Shandra,F,115,1040
Shara,F,115,1041
Dori,F,114,1042
Karena,F,114,1043
Nicola,F,114,1044
Renea,F,114,1045
Starla,F,114,1046
Wilma,F,114,1047
Annamarie,F,113,1048
Chana,F,113,1049
Francis,F,113,1050
Jacquline,F,113,1051
Kimberlie,F,113,1052
Kristan,F,113,1053
Rosetta,F,113,1054
Britt,F,112,1055
Cherilyn,F,112,1056
Emilie,F,112,1057
Jayne,F,112,1058
Kenyetta,F,112,1059
Nakisha,F,112,1060
Shawanda,F,112,1061
Sherie,F,112,1062
Flora,F,111,1063
Lashunda,F,111,1064
Mark,F,111,1065
Noreen,F,111,1066
Raina,F,111,1067
Roxann,F,111,1068
Sharlene,F,111,1069
Angella,F,110,1070
Cristal,F,110,1071
Dorian,F,110,1072
Elana,F,110,1073
Gillian,F,110,1074
Blythe,F,109,1075
Charissa,F,109,1076
Lenore,F,109,1077
Missy,F,109,1078
Roxana,F,109,1079
Velma,F,109,1080
Venessa,F,109,1081
Alina,F,108,1082
Barbra,F,108,1083
Carlene,F,108,1084
Jenniffer,F,108,1085
Kyra,F,108,1086
Marti,F,108,1087
Matthew,F,108,1088
Cristie,F,107,1089
Kiesha,F,107,1090
Lily,F,107,1091
Nichelle,F,107,1092
Tamatha,F,107,1093
Althea,F,106,1094
India,F,106,1095
Inez,F,106,1096
Jenelle,F,106,1097
Lorri,F,106,1098
Malika,F,106,1099
Nicolle,F,106,1100
Shawnna,F,106,1101
Teena,F,106,1102
Towanda,F,106,1103
Verna,F,106,1104
Vonda,F,106,1105
Zoe,F,106,1106
Corie,F,105,1107
Danica,F,105,1108
Demetra,F,105,1109
Holley,F,105,1110
Marguerite,F,105,1111
Milagros,F,105,1112
Takisha,F,105,1113
Willie,F,105,1114
Cathryn,F,104,1115
Clare,F,104,1116
Daniella,F,104,1117
Evangelina,F,104,1118
Lasonya,F,104,1119
Minnie,F,104,1120
Stephaine,F,104,1121
Tanja,F,104,1122
Treva,F,104,1123
Bettina,F,103,1124
Casie,F,103,1125
Catalina,F,103,1126
Cher,F,103,1127
Latesha,F,103,1128
Lina,F,103,1129
Salina,F,103,1130
Tamar,F,103,1131
Thea,F,103,1132
Adele,F,102,1133
Ayana,F,102,1134
Bambi,F,102,1135
Chantell,F,102,1136
Charles,F,102,1137
Estela,F,102,1138
Shawana,F,102,1139
Yadira,F,102,1140
Yasmin,F,102,1141
Andra,F,101,1142
Gerri,F,101,1143
Hayley,F,101,1144
Jewel,F,101,1145
Lela,F,101,1146
Marcela,F,101,1147
Rashida,F,101,1148
Teressa,F,101,1149
Twila,F,101,1150
Billiejo,F,100,1151
Juliette,F,100,1152
Kacey,F,100,1153
Maisha,F,100,1154
Tena,F,100,1155
Dione,F,99,1156
Helene,F,99,1157
Larhonda,F,99,1158
Malia,F,99,1159
Maryanne,F,99,1160
Isela,F,98,1161
Kendall,F,98,1162
Marybeth,F,98,1163
Paul,F,98,1164
Alesha,F,97,1165
Ali,F,97,1166
Harriet,F,97,1167
Stephany,F,97,1168
Carina,F,96,1169
Collette,F,96,1170
Jeffrey,F,96,1171
Kecia,F,96,1172
Loren,F,96,1173
Meridith,F,96,1174
Portia,F,96,1175
Alycia,F,95,1176
Cami,F,95,1177
Crissy,F,95,1178
Keli,F,95,1179
Kindra,F,95,1180
Leandra,F,95,1181
Lia,F,95,1182
Morgan,F,95,1183
Phoebe,F,95,1184
Rana,F,95,1185
Agnes,F,94,1186
Amalia,F,94,1187
Dalia,F,94,1188
Gayla,F,94,1189
Jacinda,F,94,1190
Jade,F,94,1191
Jonna,F,94,1192
Kristyn,F,94,1193
Kyle,F,94,1194
Liana,F,94,1195
Sallie,F,94,1196
Starr,F,94,1197
Alaina,F,93,1198
Antonette,F,93,1199
Devon,F,93,1200
Lashon,F,93,1201
Lorinda,F,93,1202
Thomas,F,93,1203
Gracie,F,92,1204
Jeremy,F,92,1205
Karey,F,92,1206
Lidia,F,92,1207
Shanita,F,92,1208
Alfreda,F,91,1209
Cameron,F,91,1210
Consuela,F,91,1211
Dannielle,F,91,1212
Joi,F,91,1213
Minerva,F,91,1214
Racquel,F,91,1215
Reyna,F,91,1216
Taunya,F,91,1217
Cristine,F,90,1218
Lanette,F,90,1219
Loriann,F,90,1220
Nakita,F,90,1221
Nathalie,F,90,1222
Richard,F,90,1223
Rosanne,F,90,1224
Sunny,F,90,1225
Aaron,F,89,1226
Alberta,F,89,1227
Dolly,F,89,1228
Lavonne,F,89,1229
Madelyn,F,89,1230
May,F,89,1231
Nicolette,F,89,1232
Precious,F,89,1233
Rikki,F,89,1234
Sanjuanita,F,89,1235
Steven,F,89,1236
Tamie,F,89,1237
Valorie,F,89,1238
Alena,F,88,1239
Calandra,F,88,1240
Christiana,F,88,1241
Elva,F,88,1242
