Name,Sex,Births,Ranking
Alyssa,F,3225,85
Leslie,F,3225,86
Stacy,F,3220,87
Julia,F,3109,88
Margaret,F,3085,89
Felicia,F,3084,90
Bethany,F,3082,91
Dana,F,3076,92
Krista,F,3054,93
Stacey,F,3041,94
Jasmine,F,2992,95
Alison,F,2975,96
Melanie,F,2973,97
Dominique,F,2944,98
Katrina,F,2829,99
Karen,F,2801,100
Kendra,F,2759,101
Kara,F,2722,102
Rachael,F,2699,103
Brooke,F,2698,104
Nichole,F,2652,105
Sandra,F,2639,106
Jillian,F,2587,107
Candice,F,2560,108
Carrie,F,2560,109
Molly,F,2548,110
Latoya,F,2537,111
Kelsey,F,2517,112
Morgan,F,2477,113
Candace,F,2459,114
Marissa,F,2442,115
Nancy,F,2426,116
Tracy,F,2424,117
Susan,F,2389,118
Gina,F,2363,119
Sabrina,F,2313,120
Lacey,F,2266,121
Robin,F,2266,122
Meagan,F,2244,123
Brenda,F,2241,124
Alisha,F,2236,125
Joanna,F,2227,126
Renee,F,2214,127
Denise,F,2205,128
Alexis,F,2198,129
Angelica,F,2146,130
Heidi,F,2123,131
Ashlee,F,2118,132
Jaclyn,F,2103,133
Tamara,F,2101,134
Jordan,F,2083,135
Monique,F,2047,136
Miranda,F,2036,137
Pamela,F,2016,138
Teresa,F,2010,139
Tabitha,F,2009,140
Desiree,F,2006,141
Kelli,F,2000,142
Abigail,F,1996,143
Theresa,F,1979,144
Misty,F,1971,145
Tina,F,1962,146
Melinda,F,1959,147
Linda,F,1950,148
Katelyn,F,1939,149
Meredith,F,1927,150
Anne,F,1918,151
Colleen,F,1841,152
Rebekah,F,1835,153
Brianna,F,1815,154
Savannah,F,1810,155
Cassie,F,1807,156
Caroline,F,1802,157
Kristy,F,1787,158
Jill,F,1772,159
Tanya,F,1766,160
Krystle,F,1752,161
Carolyn,F,1733,162
Cristina,F,1707,163
Deanna,F,1664,164
Ebony,F,1662,165
Ana,F,1640,166
Jenny,F,1632,167
Kristi,F,1615,168
Sierra,F,1610,169
Kari,F,1601,170
Angel,F,1583,171
Bridget,F,1577,172
Sheena,F,1574,173
Christy,F,1555,174
Priscilla,F,1536,175
Marie,F,1524,176
Wendy,F,1517,177
Christa,F,1513,178
Mayra,F,1501,179
Barbara,F,1488,180
Audrey,F,1487,181
Kaitlin,F,1466,182
Lori,F,1466,183
Dawn,F,1452,184
Cindy,F,1447,185
Kate,F,1443,186
Sharon,F,1429,187
Michele,F,1424,188
Britney,F,1404,189
Stefanie,F,1389,190
Kristine,F,1367,191
Virginia,F,1367,192
Carla,F,1343,193
Cara,F,1338,194
Claudia,F,1333,195
Adrienne,F,1321,196
Aimee,F,1318,197
Claire,F,1307,198
Ann,F,1303,199
Tasha,F,1302,200
Tonya,F,1298,201
Deborah,F,1287,202
Haley,F,1278,203
Jessie,F,1277,204
Regina,F,1269,205
Trisha,F,1268,206
Robyn,F,1262,207
Jacquelyn,F,1261,208
Emma,F,1259,209
Justine,F,1259,210
Ashleigh,F,1257,211
Adriana,F,1248,212
Sade,F,1245,213
Janet,F,1236,214
Olivia,F,1234,215
Janelle,F,1220,216
Jaime,F,1219,217
Taylor,F,1215,218
Kaitlyn,F,1207,219
Latasha,F,1203,220
Carmen,F,1199,221
Shawna,F,1196,222
Carly,F,1189,223
Kasey,F,1181,224
Grace,F,1159,225
Sasha,F,1159,226
Martha,F,1153,227
Beth,F,1135,228
Lydia,F,1129,229
Summer,F,1127,230
Autumn,F,1122,231
Abby,F,1120,232
Alexandria,F,1120,233
Jeanette,F,1111,234
Briana,F,1106,235
Shana,F,1094,236
Bonnie,F,1092,237
Ruth,F,1084,238
Hillary,F,1083,239
Evelyn,F,1081,240
Kellie,F,1077,241
Toni,F,1074,242
Nina,F,1073,243
Mindy,F,1072,244
Sophia,F,1059,245
Mandy,F,1057,246
Marisa,F,1054,247
Elise,F,1043,248
Joy,F,1036,249
Nikita,F,1034,250
Cheryl,F,1031,251
Amelia,F,1019,252
Randi,F,1018,253
Diane,F,1015,254
Suzanne,F,1009,255
Nikki,F,1007,256
Tammy,F,1007,257
Kelley,F,1001,258
Donna,F,992,259
Christie,F,980,260
Sheila,F,979,261
Raquel,F,978,262
Gloria,F,976,263
Rosa,F,970,264
Ellen,F,969,265
Gabrielle,F,965,266
Ashton,F,954,267
Naomi,F,945,268
Melody,F,935,269
Rachelle,F,922,270
Karla,F,915,271
Keri,F,912,272
Hope,F,910,273
Hilary,F,909,274
Katharine,F,907,275
Shelby,F,900,276
Jodi,F,895,277
Yolanda,F,882,278
Paula,F,881,279
Sylvia,F,879,280
Paige,F,878,281
Hayley,F,868,282
Traci,F,868,283
Esther,F,861,284
Jade,F,861,285
Charlotte,F,860,286
Sonia,F,858,287
Charity,F,856,288
Shanna,F,855,289
Lacy,F,853,290
Madeline,F,853,291
Jocelyn,F,851,292
Yesenia,F,847,293
Bianca,F,831,294
Alissa,F,828,295
Maggie,F,828,296
Allyson,F,823,297
Rose,F,823,298
Brianne,F,816,299
Angelina,F,813,300
Stacie,F,812,301
Roxanne,F,811,302
Chelsey,F,808,303
Johanna,F,804,304
Daisy,F,801,305
Charlene,F,785,306
Kerri,F,782,307
Antoinette,F,780,308
Debra,F,776,309
Carol,F,770,310
Helen,F,768,311
Carissa,F,766,312
Frances,F,765,313
Clarissa,F,764,314
Cortney,F,758,315
Miriam,F,758,316
Gabriela,F,757,317
Tracey,F,754,318
Shauna,F,750,319
Yvette,F,749,320
Kayleigh,F,748,321
Kirsten,F,747,322
Anita,F,745,323
Kristie,F,745,324
Meaghan,F,744,325
Shelly,F,744,326
Taryn,F,740,327
Yvonne,F,737,328
Sonya,F,735,329
Ciara,F,733,330
Keisha,F,733,331
Eva,F,732,332
Alana,F,728,333
Karina,F,722,334
Aubrey,F,721,335
Annie,F,719,336
Leigh,F,718,337
Tabatha,F,713,338
Alice,F,712,339
Elisabeth,F,705,340
Breanna,F,704,341
Ryan,F,703,342
Elyse,F,700,343
Kerry,F,699,344
Brittani,F,698,345
Jasmin,F,697,346
Rochelle,F,695,347
Cierra,F,688,348
Cecilia,F,686,349
Tanisha,F,679,350
Tia,F,678,351
Jana,F,677,352
Leticia,F,673,353
Sherry,F,672,354
Camille,F,671,355
Jane,F,669,356
Elisa,F,668,357
Elaine,F,664,358
Lyndsey,F,663,359
Lorena,F,662,360
Janice,F,657,361
Katy,F,655,362
Latisha,F,655,363
Ariel,F,653,364
Tricia,F,650,365
Madison,F,647,366
Elena,F,639,367
Rhonda,F,639,368
Alyson,F,638,369
Staci,F,638,370
Faith,F,634,371
Terri,F,630,372
Dorothy,F,629,373
Maureen,F,628,374
Jena,F,619,375
Tessa,F,619,376
Chasity,F,618,377
Sandy,F,609,378
Tatiana,F,608,379
Annette,F,607,380
Guadalupe,F,607,381
Destiny,F,606,382
Francesca,F,605,383
Constance,F,604,384
India,F,603,385
Julianne,F,597,386
Irene,F,596,387
Callie,F,593,388
Cristal,F,593,389
Sally,F,592,390
Laurie,F,591,391
Michael,F,590,392
Ericka,F,587,393
Juanita,F,583,394
Tiara,F,580,395
Jennie,F,578,396
Kathy,F,572,397
Shaina,F,568,398
Leanne,F,567,399
Shelley,F,563,400
Ruby,F,558,401
Tamika,F,558,402
Trista,F,558,403
Lillian,F,554,404
Shayla,F,548,405
Christian,F,547,406
Brandie,F,546,407
Rita,F,544,408
Lara,F,538,409
Caitlyn,F,537,410
Joyce,F,537,411
Ashlie,F,534,412
Eileen,F,534,413
Judith,F,532,414
Tierra,F,531,415
Patrice,F,527,416
Alejandra,F,526,417
Lakeisha,F,526,418
Jami,F,524,419
Alma,F,521,420
Lesley,F,520,421
Michaela,F,519,422
Marisol,F,517,423
Lynn,F,514,424
Jaimie,F,513,425
Keshia,F,511,426
Kendall,F,510,427
Jackie,F,503,428
Lucy,F,501,429
Bailey,F,500,430
Bridgette,F,499,431
Alexa,F,498,432
Blair,F,495,433
Chanel,F,495,434
Daniela,F,494,435
Kira,F,492,436
Ashly,F,491,437
Mackenzie,F,491,438
Mia,F,491,439
Tiffani,F,490,440
Kaylee,F,488,441
Marilyn,F,488,442
Alisa,F,487,443
Iris,F,486,444
Maribel,F,485,445
Nora,F,485,446
Isabel,F,483,447
Kassandra,F,483,448
Laurel,F,482,449
Celeste,F,481,450
Eliana,F,481,451
Marlene,F,478,452
Chantel,F,476,453
Nadia,F,476,454
Rosemary,F,473,455
Connie,F,472,456
Norma,F,472,457
Shayna,F,472,458
Belinda,F,468,459
Ashely,F,467,460
Carolina,F,466,461
Chloe,F,466,462
Devin,F,465,463
Esmeralda,F,465,464
Sydney,F,464,465
Amie,F,463,466
Corinne,F,461,467
Joanne,F,459,468
Hollie,F,458,469
Josephine,F,456,470
Jenifer,F,455,471
Hailey,F,454,472
Christen,F,453,473
Serena,F,453,474
Bobbie,F,452,475
Alaina,F,451,476
Darlene,F,451,477
Kylie,F,450,478
Ciera,F,447,479
Jacklyn,F,447,480
Beverly,F,446,481
Genevieve,F,446,482
Larissa,F,445,483
Jayme,F,443,484
Vivian,F,443,485
Noelle,F,441,486
Brenna,F,440,487
Marquita,F,440,488
Margarita,F,439,489
Angie,F,438,490
Devon,F,435,491
Shirley,F,435,492
Audra,F,434,493
Kacie,F,434,494
Anastasia,F,431,495
Lena,F,431,496
Juliana,F,430,497
Blanca,F,429,498
Elisha,F,428,499
Jeannette,F,425,500
Sherri,F,424,501
Ariana,F,419,502
Precious,F,418,503
Judy,F,415,504
Latonya,F,414,505
Terra,F,414,506
Chelsie,F,410,507
Tania,F,410,508
Christopher,F,409,509
Betty,F,408,510
Dianna,F,407,511
Chrystal,F,405,512
Gretchen,F,405,513
Maritza,F,403,514
Savanna,F,403,515
Liliana,F,401,516
Jean,F,400,517
Karissa,F,399,518
Chandra,F,398,519
Casandra,F,397,520
Fallon,F,396,521
Corey,F,394,522
Leann,F,394,523
Tori,F,392,524
Maegan,F,391,525
Breanne,F,389,526
Clara,F,388,527
Susana,F,387,528
Kristal,F,386,529
Mercedes,F,385,530
Sheri,F,385,531
Asia,F,384,532
Marina,F,384,533
Mandi,F,383,534
Santana,F,383,535
Becky,F,382,536
Tiana,F,382,537
Christin,F,381,538
Racheal,F,379,539
Bobbi,F,376,540
Janine,F,376,541
Tracie,F,376,542
Domonique,F,374,543
Natalia,F,374,544
Aisha,F,372,545
Cassidy,F,371,546
Kyla,F,371,547
Abbey,F,370,548
Gwendolyn,F,370,549
Ivy,F,370,550
Mollie,F,370,551
Joann,F,369,552
Jolene,F,368,553
Deidre,F,366,554
Kimberley,F,366,555
Tiffanie,F,366,556
Shari,F,363,557
Teri,F,360,558
Kali,F,359,559
Shantel,F,359,560
Celia,F,358,561
Lorraine,F,355,562
Betsy,F,354,563
Jesse,F,354,564
Arlene,F,353,565
Tameka,F,350,566
Lyndsay,F,349,567
Justina,F,348,568
Lora,F,346,569
Lea,F,345,570
Antonia,F,342,571
Alecia,F,340,572
Cherie,F,340,573
Elissa,F,340,574
Lucia,F,340,575
Edith,F,339,576
Marisela,F,336,577
Chiquita,F,335,578
Rocio,F,334,579
Halley,F,333,580
Talia,F,333,581
Maricela,F,332,582
Lacie,F,331,583
Octavia,F,331,584
Sadie,F,330,585
Shante,F,329,586
Brittni,F,328,587
Jazmin,F,328,588
Melisa,F,328,589
Rosanna,F,328,590
Lakisha,F,326,591
Stevie,F,326,592
Janette,F,325,593
Raven,F,325,594
Jodie,F,324,595
Jody,F,324,596
Latrice,F,324,597
Leanna,F,323,598
Silvia,F,323,599
Luz,F,322,600
Lynette,F,322,601
Myra,F,321,602
Christi,F,320,603
Arielle,F,318,604
Kristyn,F,318,605
Sonja,F,318,606
Britni,F,317,607
Daniella,F,316,608
Kacey,F,316,609
Araceli,F,315,610
Janna,F,315,611
Cori,F,314,612
Princess,F,313,613
Loren,F,311,614
Nadine,F,311,615
Angelique,F,307,616
Joshua,F,307,617
Adrian,F,305,618
Trina,F,305,619
Kaci,F,302,620
Lana,F,302,621
Alyse,F,300,622
Joni,F,300,623
Ashli,F,297,624
Cheri,F,297,625
Janie,F,297,626
Loretta,F,297,627
Martina,F,296,628
Rhiannon,F,296,629
Paris,F,295,630
Britany,F,294,631
Krysta,F,293,632
Kourtney,F,292,633
Lily,F,292,634
Shameka,F,292,635
Adrianne,F,291,636
Tera,F,291,637
Laci,F,290,638
Alanna,F,289,639
Ginger,F,289,640
Daniel,F,288,641
Kaleigh,F,288,642
Alycia,F,287,643
Dina,F,287,644
Lashonda,F,287,645
Lee,F,286,646
Joan,F,285,647
Joelle,F,284,648
Roberta,F,284,649
Billie,F,283,650
Catrina,F,283,651
Julianna,F,283,652
Maryann,F,283,653
Dominque,F,282,654
Selena,F,282,655
Hanna,F,281,656
Kim,F,281,657
Lakeshia,F,281,658
Marcella,F,281,659
Matthew,F,281,660
Ali,F,280,661
Leeann,F,280,662
Maranda,F,279,663
Marjorie,F,279,664
Roxana,F,279,665
Marcia,F,277,666
Darcy,F,276,667
Bernadette,F,274,668
David,F,274,669
Adrianna,F,273,670
Cathy,F,273,671
Dena,F,273,672
Desirae,F,273,673
James,F,273,674
Kala,F,273,675
Maura,F,273,676
Corina,F,272,677
Kimberlee,F,272,678
Mariah,F,272,679
Debbie,F,271,680
Deidra,F,271,681
Marianne,F,271,682
Brandon,F,269,683
Nakita,F,269,684
Lizette,F,268,685
Hallie,F,267,686
Athena,F,266,687
Kristian,F,265,688
Selina,F,265,689
Kia,F,264,690
Susanna,F,264,691
Cherish,F,263,692
Eleanor,F,263,693
Kati,F,261,694
Kyle,F,261,695
Cory,F,260,696
Dayna,F,260,697
Shamika,F,260,698
Brittanie,F,259,699
Simone,F,259,700
Beatrice,F,258,701
Cari,F,258,702
Stephany,F,258,703
Peggy,F,256,704
Kandice,F,255,705
Chantal,F,254,706
Felisha,F,253,707
Kylee,F,253,708
Tosha,F,253,709
Aileen,F,252,710
Marlena,F,252,711
Noel,F,252,712
Shawn,F,252,713
Bridgett,F,251,714
Eboni,F,251,715
Holli,F,251,716
Tami,F,251,717
Kassie,F,250,718
Jeannie,F,249,719
Ingrid,F,248,720
Noemi,F,247,721
Celina,F,246,722
Chantelle,F,246,723
Georgia,F,246,724
Krystina,F,246,725
Daphne,F,245,726
Janae,F,245,727
Sofia,F,245,728
Justin,F,244,729
Lakesha,F,244,730
Latosha,F,244,731
Deana,F,243,732
Monika,F,243,733
Alysha,F,242,734
Carina,F,242,735
Janell,F,242,736
Kori,F,242,737
Robert,F,241,738
Marsha,F,240,739
Beatriz,F,239,740
Kaley,F,239,741
Kenya,F,239,742
Cora,F,237,743
Emilie,F,237,744
Cheyenne,F,236,745
Portia,F,234,746
Maya,F,233,747
Shanika,F,233,748
Jeanne,F,232,749
Alesha,F,231,750
Annmarie,F,231,751
Eliza,F,231,752
Gladys,F,231,753
Janel,F,231,754
Kelsie,F,231,755
Nicolette,F,231,756
Olga,F,231,757
Abbie,F,228,758
Dara,F,228,759
Ladonna,F,228,760
Mckenzie,F,228,761
Renae,F,228,762
Perla,F,227,763
Allie,F,226,764
Valarie,F,226,765
Casie,F,225,766
Fatima,F,225,767
Jessi,F,224,768
Tamra,F,224,769
Kristan,F,223,770
Danelle,F,222,771
Irma,F,222,772
Viviana,F,221,773
John,F,220,774
Liza,F,220,775
Pauline,F,219,776
Tanesha,F,219,777
Candy,F,218,778
Shanda,F,218,779
Griselda,F,217,780
Laquita,F,217,781
Marla,F,217,782
Aurora,F,216,783
Lynsey,F,216,784
Rikki,F,216,785
Giselle,F,214,786
Katelin,F,214,787
Nathalie,F,214,788
Phylicia,F,214,789
Zoe,F,214,790
Andrew,F,212,791
Clare,F,212,792
Doris,F,212,793
Leila,F,212,794
Meghann,F,212,795
Sophie,F,212,796
Christal,F,211,797
Gabriella,F,211,798
Karin,F,211,799
Corrie,F,210,800
Penny,F,210,801
Carley,F,209,802
Geneva,F,209,803
Gillian,F,209,804
Sheree,F,209,805
Valencia,F,209,806
Joseph,F,208,807
Kathrine,F,208,808
Alexander,F,207,809
Alysia,F,207,810
Cody,F,207,811
Kyra,F,207,812
Marian,F,207,813
Samatha,F,207,814
Demetria,F,206,815
Helena,F,206,816
Sharonda,F,206,817
Shea,F,206,818
Valeria,F,206,819
Janessa,F,205,820
Jesica,F,205,821
Shanta,F,205,822
Josie,F,204,823
Mara,F,204,824
Brittaney,F,203,825
Elaina,F,203,826
Felecia,F,203,827
Vicki,F,202,828
Katlyn,F,201,829
Rene,F,201,830
Richelle,F,201,831
Lucinda,F,200,832
Malinda,F,200,833
Rosalinda,F,200,834
Shardae,F,200,835
Stacia,F,200,836
Elsa,F,199,837
Jerrica,F,199,838
Lissette,F,199,839
Tyler,F,199,840
Anthony,F,198,841
Glenda,F,198,842
Sheryl,F,198,843
Yasmin,F,198,844
Jeanna,F,197,845
Madelyn,F,197,846
Magen,F,197,847
Dora,F,196,848
Magdalena,F,196,849
Porsha,F,196,850
Caryn,F,195,851
Roxanna,F,195,852
Sondra,F,195,853
Cassondra,F,194,854
Tess,F,194,855
Cameron,F,193,856
Delia,F,193,857
Jazmine,F,193,858
Mariana,F,193,859
Vicky,F,193,860
Jamila,F,192,861
Jenelle,F,192,862
Siobhan,F,192,863
Stefani,F,192,864
Venessa,F,192,865
Andria,F,191,866
Britta,F,191,867
Candis,F,191,868
Chastity,F,191,869
Juana,F,191,870
Linsey,F,191,871
Nakia,F,191,872
Alina,F,190,873
Lynda,F,190,874
Rena,F,190,875
Sharde,F,190,876
Kasie,F,189,877
Ramona,F,189,878
Charmaine,F,188,879
Cherrelle,F,188,880
Deirdre,F,188,881
Emilee,F,188,882
Katelynn,F,188,883
Tarah,F,188,884
Paola,F,187,885
Ami,F,186,886
Liana,F,186,887
Misti,F,186,888
Delilah,F,185,889
Mallorie,F,185,890
Cherelle,F,184,891
Jeanine,F,184,892
Kandace,F,184,893
Micah,F,184,894
Marcie,F,183,895
Chana,F,182,896
Colette,F,182,897
Krysten,F,182,898
Wanda,F,182,899
Aja,F,181,900
Johnna,F,181,901
Sable,F,181,902
Malorie,F,180,903
Nikole,F,180,904
Maira,F,179,905
Cathleen,F,178,906
Micaela,F,178,907
Shaquita,F,178,908
Candi,F,177,909
Cristy,F,177,910
Kaila,F,177,911
Keely,F,177,912
Marta,F,177,913
Eunice,F,176,914
Marcy,F,176,915
Shantell,F,176,916
Breann,F,175,917
Brett,F,175,918
Edna,F,175,919
Francine,F,175,920
Sherrie,F,175,921
Dolores,F,174,922
Jonathan,F,174,923
Rosemarie,F,174,924
Shanell,F,174,925
Cecelia,F,173,926
Tabetha,F,172,927
Tristan,F,172,928
Ashlyn,F,171,929
Charissa,F,171,930
Crista,F,171,931
Lisette,F,171,932
Antionette,F,170,933
Hilda,F,170,934
Jessika,F,170,935
Kami,F,170,936
Mattie,F,170,937
Nia,F,170,938
Shanae,F,170,939
Sharday,F,170,940
Tasia,F,170,941
Malissa,F,169,942
Reyna,F,169,943
Annemarie,F,168,944
Brynn,F,168,945
Magan,F,168,946
Ava,F,167,947
Danyelle,F,167,948
Krystin,F,167,949
Lourdes,F,167,950
Amberly,F,166,951
Fabiola,F,166,952
Jada,F,166,953
Mai,F,166,954
Danica,F,165,955
Madeleine,F,165,956
William,F,165,957
Ashlea,F,164,958
Diamond,F,164,959
Eden,F,164,960
Iliana,F,164,961
Kerrie,F,164,962
Kyrie,F,164,963
Leandra,F,164,964
Mari,F,164,965
Yadira,F,164,966
Iesha,F,163,967
Jason,F,163,968
Kiley,F,163,969
Mariel,F,163,970
Mona,F,163,971
Tana,F,163,972
Brittny,F,162,973
Katheryn,F,162,974
Louise,F,162,975
Marion,F,162,976
Niki,F,162,977
Pearl,F,162,978
Shalonda,F,162,979
Tyesha,F,162,980
Cathryn,F,161,981
Kirby,F,161,982
Natosha,F,161,983
Kacy,F,160,984
Salina,F,160,985
Shasta,F,160,986
Annamarie,F,159,987
Arianna,F,159,988
Leilani,F,159,989
Rosalie,F,159,990
Shatara,F,159,991
June,F,158,992
Lia,F,158,993
Savanah,F,158,994
Deena,F,157,995
Ida,F,156,996
Dannielle,F,155,997
Kortney,F,155,998
Shara,F,155,999
Tonia,F,155,1000
Alexia,F,154,1001
Gail,F,154,1002
Jeana,F,154,1003
Tiera,F,154,1004
Carey,F,153,1005
Christiana,F,153,1006
Danae,F,153,1007
Denisha,F,153,1008
Marci,F,153,1009
Rebeca,F,153,1010
Shanita,F,153,1011
Graciela,F,152,1012
Stella,F,152,1013
Brook,F,151,1014
Jaqueline,F,151,1015
Meggan,F,151,1016
Whittney,F,151,1017
Carli,F,150,1018
Eric,F,150,1019
Kasandra,F,150,1020
Gena,F,149,1021
Suzanna,F,149,1022
Tenisha,F,149,1023
Jeri,F,148,1024
Kailey,F,148,1025
Reina,F,148,1026
Stephaine,F,148,1027
Sunny,F,148,1028
Karrie,F,147,1029
Susie,F,147,1030
Terry,F,147,1031
Ada,F,146,1032
Brandee,F,146,1033
Brigitte,F,146,1034
Cayla,F,146,1035
Damaris,F,146,1036
Georgina,F,146,1037
Kevin,F,146,1038
Kirstin,F,146,1039
Latoria,F,146,1040
Tyra,F,146,1041
Bertha,F,145,1042
Ebonie,F,145,1043
Rosalyn,F,145,1044
Stephani,F,145,1045
Tamera,F,145,1046
Adriane,F,144,1047
Angeline,F,144,1048
Carlie,F,144,1049
Genna,F,144,1050
Karli,F,144,1051
Kiana,F,144,1052
Lindy,F,144,1053
Mariela,F,144,1054
Alex,F,143,1055
Marcela,F,143,1056
Anjelica,F,142,1057
Brian,F,142,1058
Chaya,F,142,1059
Corrine,F,142,1060
Davina,F,142,1061
Elana,F,142,1062
Kelsi,F,142,1063
Markita,F,142,1064
Afton,F,141,1065
Alessandra,F,141,1066
Alia,F,141,1067
Chanelle,F,141,1068
Eve,F,141,1069
Lina,F,141,1070
Tianna,F,141,1071
Ahsley,F,140,1072
Cristin,F,140,1073
Kiera,F,140,1074
Latavia,F,140,1075
Melina,F,140,1076
Shaneka,F,140,1077
Shavon,F,140,1078
Stephenie,F,140,1079
Eugenia,F,139,1080
Juliet,F,139,1081
Tawny,F,139,1082
Tisha,F,139,1083
Dionne,F,138,1084
Kallie,F,138,1085
Lashanda,F,138,1086
Phoebe,F,138,1087
Kisha,F,137,1088
Margo,F,137,1089
Natashia,F,137,1090
Scarlett,F,137,1091
Shaquana,F,137,1092
Darla,F,136,1093
Jerica,F,136,1094
Sarina,F,136,1095
Shakira,F,136,1096
Deandra,F,135,1097
Francis,F,135,1098
Jenni,F,135,1099
Kaycee,F,135,1100
Lizbeth,F,135,1101
Mellissa,F,135,1102
Nicholas,F,135,1103
Shera,F,135,1104
Aaron,F,134,1105
Kalie,F,134,1106
Karly,F,134,1107
Reva,F,134,1108
Sharita,F,134,1109
Chante,F,133,1110
Latanya,F,133,1111
Nicolle,F,133,1112
Kaylie,F,132,1113
Logan,F,132,1114
Nikia,F,132,1115
Raina,F,132,1116
Cherise,F,131,1117
Lynnette,F,131,1118
Deanne,F,130,1119
Karyn,F,130,1120
Mikaela,F,130,1121
Erinn,F,129,1122
Kay,F,129,1123
Lakendra,F,129,1124
Leona,F,129,1125
Racquel,F,129,1126
Ronda,F,129,1127
Shelia,F,129,1128
Anabel,F,128,1129
Brigette,F,128,1130
Charisse,F,128,1131
Mildred,F,128,1132
Sarai,F,128,1133
Thomas,F,128,1134
Ella,F,127,1135
Kalyn,F,127,1136
Kiersten,F,127,1137
Layla,F,127,1138
Porsche,F,127,1139
Ursula,F,127,1140
Nicki,F,126,1141
Cassi,F,125,1142
Katina,F,125,1143
Keli,F,125,1144
Maxine,F,125,1145
Moriah,F,125,1146
Steven,F,125,1147
Violet,F,125,1148
Colby,F,124,1149
Eryn,F,124,1150
Jaimee,F,124,1151
Kendal,F,124,1152
Kesha,F,124,1153
Luisa,F,124,1154
Shanelle,F,124,1155
Vickie,F,124,1156
Catalina,F,123,1157
Corie,F,123,1158
Ivette,F,123,1159
Joana,F,123,1160
Latia,F,123,1161
Lois,F,123,1162
Alishia,F,122,1163
Chanda,F,122,1164
Geraldine,F,122,1165
Mellisa,F,122,1166
Richard,F,122,1167
Sharee,F,122,1168
Tiesha,F,122,1169
Wendi,F,122,1170
Aubree,F,121,1171
Farrah,F,121,1172
Hana,F,121,1173
Hazel,F,121,1174
Marybeth,F,121,1175
Shaniqua,F,121,1176
Alena,F,120,1177
Breana,F,120,1178
Codi,F,120,1179
Dianne,F,120,1180
Franchesca,F,120,1181
Jeremy,F,120,1182
Jewel,F,120,1183
Lashawn,F,120,1184
Sherita,F,120,1185
Vanesa,F,120,1186
Brittnie,F,119,1187
Kandi,F,119,1188
Kandis,F,119,1189
Leighann,F,119,1190
Rosie,F,119,1191
Ryann,F,119,1192
Shira,F,119,1193
Emilia,F,118,1194
Josefina,F,118,1195
Kenisha,F,118,1196
Kierra,F,118,1197
Nichelle,F,118,1198
Esperanza,F,117,1199
Kindra,F,117,1200
Marguerite,F,117,1201
Tashina,F,117,1202
Brittnee,F,116,1203
Elsie,F,116,1204
Lawanda,F,116,1205
Lorna,F,116,1206
Roxann,F,116,1207
Skye,F,116,1208
Therese,F,116,1209
Ashlei,F,115,1210
Dulce,F,115,1211
Greta,F,115,1212
May,F,115,1213
Tanika,F,115,1214
Chelsi,F,114,1215
Florence,F,114,1216
Lila,F,114,1217
Lynne,F,114,1218
Flor,F,113,1219
Renita,F,113,1220
Rhea,F,113,1221
Saundra,F,113,1222
Shavonne,F,113,1223
Anais,F,112,1224
Asha,F,112,1225
Drew,F,112,1226
Ilana,F,112,1227
Latesha,F,112,1228
Rayna,F,112,1229
Taneisha,F,112,1230
Tegan,F,112,1231
Vera,F,112,1232
Chantell,F,111,1233
Elicia,F,111,1234
Fawn,F,111,1235
