Name,Sex,Births,Ranking
Yvonne,F,1330,189
Sabrina,F,1328,190
Janice,F,1310,191
Mindy,F,1308,192
Becky,F,1305,193
Katie,F,1296,194
Gloria,F,1288,195
Sherri,F,1273,196
Latasha,F,1243,197
Caroline,F,1231,198
Ruth,F,1230,199
Tracie,F,1225,200
Angelica,F,1210,201
Hope,F,1208,202
Latonya,F,1208,203
Rosa,F,1208,204
Latoya,F,1202,205
Melody,F,1198,206
Cara,F,1192,207
Brooke,F,1182,208
Gretchen,F,1175,209
Kellie,F,1171,210
Kelley,F,1169,211
Jeanette,F,1160,212
Ana,F,1157,213
Sheri,F,1151,214
Sylvia,F,1143,215
Belinda,F,1139,216
Joanne,F,1137,217
Bethany,F,1136,218
Joyce,F,1126,219
Candice,F,1125,220
Candace,F,1123,221
Nikki,F,1102,222
Tasha,F,1084,223
Charlotte,F,1081,224
Ginger,F,1076,225
Charlene,F,1074,226
Rebekah,F,1071,227
Leigh,F,1064,228
Helen,F,1059,229
Wanda,F,1057,230
Alice,F,1055,231
Olivia,F,1049,232
Bobbie,F,1042,233
Frances,F,1030,234
Penny,F,1027,235
Norma,F,1023,236
Betty,F,1021,237
Ellen,F,1021,238
Shana,F,1019,239
Yvette,F,1018,240
Keisha,F,1015,241
Karla,F,1013,242
Billie,F,1011,243
Beverly,F,1010,244
Christa,F,1010,245
Marsha,F,1006,246
Trina,F,1006,247
Jolene,F,998,248
Leticia,F,977,249
Dorothy,F,976,250
Nakia,F,972,251
Cathy,F,970,252
Staci,F,969,253
Shawn,F,963,254
Tonia,F,957,255
Sally,F,949,256
Rose,F,947,257
Joann,F,938,258
Audrey,F,937,259
Juanita,F,936,260
Amie,F,921,261
Raquel,F,921,262
Jaime,F,914,263
Tabitha,F,912,264
Darlene,F,905,265
Christi,F,899,266
Naomi,F,898,267
Peggy,F,895,268
Tameka,F,893,269
Jodie,F,892,270
Jackie,F,886,271
Jean,F,883,272
Rita,F,883,273
Miranda,F,882,274
Vicki,F,882,275
Cristina,F,881,276
Maureen,F,877,277
Shirley,F,875,278
Kimberley,F,871,279
Evelyn,F,868,280
Kenya,F,863,281
Elaine,F,861,282
Casey,F,856,283
Judith,F,852,284
Sandy,F,841,285
Autumn,F,840,286
Jenifer,F,838,287
Lakisha,F,838,288
Tami,F,832,289
Rochelle,F,829,290
Jana,F,821,291
Meghan,F,821,292
Dena,F,815,293
Debbie,F,808,294
Marcia,F,795,295
Alisha,F,791,296
Gwendolyn,F,791,297
Rachelle,F,789,298
Summer,F,785,299
Jane,F,782,300
Loretta,F,778,301
Eva,F,764,302
Kirsten,F,762,303
Carey,F,756,304
Desiree,F,753,305
Judy,F,749,306
Chandra,F,747,307
Shelby,F,746,308
Roxanne,F,744,309
Cheri,F,733,310
Janelle,F,733,311
Nina,F,726,312
Chasity,F,725,313
Alexandra,F,723,314
Irene,F,723,315
Teri,F,723,316
Priscilla,F,722,317
Tammie,F,721,318
Stefanie,F,717,319
Esther,F,716,320
Lesley,F,714,321
Jennie,F,707,322
Jeanne,F,702,323
Jeannie,F,699,324
Tania,F,699,325
Angelina,F,684,326
Chastity,F,680,327
Alexis,F,676,328
Latisha,F,671,329
Miriam,F,671,330
Mandi,F,670,331
Roberta,F,670,332
Lydia,F,669,333
Angelia,F,668,334
Lora,F,667,335
Eileen,F,662,336
Brandie,F,659,337
Lorraine,F,656,338
Marilyn,F,651,339
Cherie,F,648,340
Candy,F,647,341
Antoinette,F,646,342
Bobbi,F,644,343
Lara,F,637,344
Tanisha,F,631,345
Ruby,F,628,346
Shauna,F,625,347
Lorena,F,622,348
Dina,F,620,349
Lynette,F,619,350
Deana,F,616,351
Ebony,F,616,352
Abigail,F,615,353
Sonja,F,614,354
Adriana,F,610,355
Jami,F,603,356
Jacquelyn,F,601,357
Shanna,F,601,358
Ronda,F,589,359
Lee,F,585,360
Alisa,F,576,361
Sheryl,F,575,362
Marisol,F,574,363
Vickie,F,571,364
Marla,F,568,365
Grace,F,567,366
Guadalupe,F,566,367
Tia,F,563,368
Wendi,F,563,369
Gail,F,560,370
Marisa,F,560,371
Alyssa,F,559,372
Michael,F,557,373
Faith,F,556,374
Angelique,F,555,375
Ericka,F,553,376
Nora,F,552,377
Joan,F,550,378
Melisa,F,548,379
Maribel,F,546,380
Bernadette,F,545,381
Johanna,F,541,382
Marcy,F,536,383
Rosemary,F,534,384
Lawanda,F,529,385
Terra,F,527,386
Amelia,F,523,387
Celeste,F,523,388
Elena,F,521,389
Misti,F,521,390
Alma,F,520,391
Jo,F,520,392
Cari,F,519,393
Latanya,F,519,394
Hollie,F,518,395
Lindsay,F,516,396
Lakeisha,F,513,397
Betsy,F,512,398
Cecilia,F,512,399
Audra,F,509,400
Ramona,F,509,401
Katina,F,506,402
Karin,F,503,403
Dianna,F,501,404
Jenna,F,501,405
Sherrie,F,499,406
Elisa,F,495,407
Yesenia,F,495,408
Marlene,F,493,409
Janine,F,491,410
Tabatha,F,491,411
Terry,F,491,412
Margarita,F,488,413
Annie,F,486,414
Lorie,F,486,415
Tamiko,F,486,416
Krystal,F,485,417
Lakesha,F,482,418
Shari,F,482,419
Lashonda,F,481,420
Kisha,F,478,421
Emma,F,477,422
Kate,F,477,423
Darcy,F,473,424
Lena,F,473,425
Leanne,F,468,426
Marcie,F,468,427
Tisha,F,466,428
Elisabeth,F,460,429
Camille,F,459,430
Anitra,F,457,431
Jeanine,F,457,432
Blanca,F,456,433
Josephine,F,456,434
Allyson,F,455,435
Lillian,F,455,436
Bridgette,F,454,437
Taryn,F,453,438
Hilary,F,452,439
Karrie,F,451,440
Shelia,F,450,441
Hannah,F,446,442
Lana,F,445,443
Glenda,F,444,444
Serena,F,444,445
Alana,F,442,446
Shonda,F,441,447
Esmeralda,F,440,448
Constance,F,436,449
Liza,F,435,450
Irma,F,429,451
Jeannette,F,428,452
Vivian,F,423,453
Paige,F,418,454
Chrystal,F,417,455
Iris,F,414,456
Gabriela,F,413,457
Whitney,F,412,458
Bridgett,F,411,459
Darla,F,409,460
Maggie,F,409,461
Arlene,F,408,462
Isabel,F,408,463
Dora,F,407,464
Marci,F,407,465
Lea,F,403,466
Chanda,F,401,467
Jocelyn,F,400,468
Aisha,F,397,469
Kerrie,F,397,470
Randi,F,395,471
Edith,F,394,472
Jessie,F,392,473
Marjorie,F,391,474
Claire,F,388,475
Marianne,F,388,476
Marcella,F,385,477
Vicky,F,384,478
Daphne,F,383,479
Doris,F,383,480
Jasmine,F,382,481
Alissa,F,381,482
Luz,F,381,483
Marissa,F,381,484
Tera,F,381,485
Joni,F,380,486
Sophia,F,380,487
Cassie,F,378,488
Clarissa,F,378,489
Patrice,F,376,490
Susana,F,373,491
Gabrielle,F,370,492
Myra,F,367,493
Mia,F,366,494
Olga,F,366,495
Gena,F,361,496
Lindsey,F,361,497
Shanda,F,361,498
Tammi,F,360,499
Janette,F,359,500
Kimberlee,F,357,501
Tomeka,F,357,502
Nadine,F,355,503
Demetria,F,354,504
Leann,F,354,505
Ladonna,F,353,506
Malinda,F,353,507
Ingrid,F,352,508
Chelsea,F,351,509
Janie,F,351,510
Catrina,F,350,511
Georgia,F,350,512
Alyson,F,346,513
Janel,F,346,514
Silvia,F,346,515
Tawana,F,346,516
Katharine,F,345,517
Selena,F,344,518
Karyn,F,340,519
Pauline,F,340,520
Dionne,F,339,521
Clara,F,337,522
Latosha,F,336,523
Lynda,F,336,524
Ami,F,334,525
Genevieve,F,334,526
Brittany,F,332,527
Lashawn,F,332,528
Daisy,F,328,529
Lucy,F,326,530
Phyllis,F,325,531
Rene,F,325,532
Jeannine,F,324,533
Sunshine,F,324,534
Gwen,F,323,535
Beatrice,F,322,536
Hillary,F,322,537
Maryann,F,322,538
Cristy,F,321,539
Latrice,F,319,540
Lucinda,F,319,541
Sunny,F,319,542
Carly,F,318,543
Marina,F,318,544
Tori,F,318,545
Araceli,F,317,546
Shellie,F,317,547
Edna,F,313,548
Laurel,F,313,549
Noelle,F,311,550
Gladys,F,310,551
Tomika,F,310,552
Windy,F,310,553
Kasey,F,309,554
Carissa,F,308,555
Carie,F,304,556
Janna,F,304,557
Kesha,F,304,558
Jason,F,303,559
Christopher,F,302,560
June,F,300,561
Cori,F,298,562
Janell,F,298,563
Renae,F,297,564
Lacey,F,294,565
Karie,F,293,566
Sue,F,293,567
Jeri,F,292,568
Maricela,F,291,569
Mitzi,F,291,570
Valarie,F,291,571
Dolores,F,289,572
Francine,F,289,573
Luciana,F,289,574
Tessa,F,289,575
Ivy,F,288,576
Rena,F,287,577
Susie,F,287,578
Annmarie,F,286,579
Lorrie,F,286,580
Tiffani,F,286,581
Tosha,F,285,582
Kami,F,284,583
Sheree,F,284,584
Maritza,F,280,585
Sondra,F,280,586
Chantel,F,276,587
Christal,F,276,588
Karina,F,276,589
Tamra,F,276,590
Corina,F,274,591
Deena,F,273,592
Nikia,F,272,593
Deidre,F,271,594
Delia,F,271,595
Georgina,F,270,596
Madeline,F,270,597
Mona,F,270,598
Caryn,F,269,599
Charmaine,F,268,600
Doreen,F,268,601
Corey,F,267,602
Susanne,F,266,603
Corinne,F,264,604
Bertha,F,263,605
Jan,F,262,606
Letitia,F,262,607
Cathleen,F,261,608
Ursula,F,261,609
Mayra,F,260,610
Tawnya,F,260,611
Deirdre,F,258,612
Kira,F,258,613
Lucia,F,257,614
Mildred,F,256,615
Tanika,F,256,616
Antonia,F,255,617
Elsa,F,255,618
Felecia,F,255,619
Consuelo,F,254,620
James,F,254,621
Anastasia,F,253,622
Brandee,F,253,623
Geneva,F,253,624
Latonia,F,253,625
Athena,F,252,626
Paulette,F,252,627
Stella,F,251,628
Patty,F,250,629
Bianca,F,249,630
Hilda,F,249,631
Tiana,F,248,632
Buffy,F,247,633
Carolina,F,247,634
Robert,F,245,635
Tawanda,F,245,636
Dianne,F,242,637
Susanna,F,241,638
Abby,F,240,639
Ida,F,240,640
Justine,F,240,641
Lashanda,F,240,642
Julianne,F,239,643
Sharonda,F,238,644
Danette,F,237,645
David,F,237,646
Mara,F,237,647
Tiffanie,F,237,648
Kristal,F,236,649
Eleanor,F,234,650
Juana,F,234,651
Marion,F,234,652
Marta,F,233,653
Michell,F,233,654
Eve,F,232,655
Larissa,F,232,656
Danelle,F,231,657
John,F,231,658
Malissa,F,231,659
Colette,F,230,660
Elise,F,230,661
Elisha,F,230,662
Eugenia,F,230,663
Meagan,F,230,664
Tamera,F,230,665
Aubrey,F,229,666
Louise,F,229,667
Jerri,F,228,668
Sasha,F,228,669
Suzette,F,227,670
Tyra,F,225,671
Corrie,F,224,672
Joey,F,224,673
Bernice,F,222,674
Cory,F,222,675
Lois,F,222,676
Mollie,F,222,677
Dara,F,221,678
Christen,F,220,679
Jeanie,F,220,680
Regan,F,220,681
Rosemarie,F,220,682
Stacia,F,220,683
Adrianne,F,219,684
Lynne,F,219,685
Vera,F,219,686
Juliet,F,218,687
Deanne,F,217,688
Holli,F,217,689
Kenyatta,F,217,690
Lissette,F,217,691
Chiquita,F,216,692
Christin,F,216,693
Dayna,F,216,694
Elissa,F,216,695
Callie,F,215,696
Noemi,F,214,697
Latricia,F,213,698
Adrian,F,212,699
Lourdes,F,212,700
Lynnette,F,212,701
Alexa,F,211,702
Jayme,F,211,703
Leeann,F,211,704
Mercedes,F,211,705
Sandi,F,211,706
Graciela,F,210,707
Jena,F,210,708
Lacy,F,210,709
Venus,F,210,710
Casandra,F,208,711
Alecia,F,207,712
Andria,F,207,713
Emilie,F,207,714
Katy,F,207,715
Shalonda,F,207,716
Celia,F,206,717
Dusty,F,206,718
Kay,F,206,719
Marian,F,206,720
Helena,F,205,721
Cary,F,204,722
Florence,F,204,723
Dixie,F,203,724
Jeanna,F,203,725
Leanna,F,203,726
Toya,F,203,727
Margie,F,202,728
Mindi,F,202,729
Chris,F,201,730
Ivette,F,201,731
Mandie,F,201,732
Trista,F,201,733
Darcie,F,200,734
Lakeshia,F,200,735
Sadie,F,198,736
Thelma,F,198,737
Christian,F,197,738
Josie,F,196,739
Marisela,F,195,740
Francesca,F,194,741
Greta,F,194,742
Layla,F,194,743
Octavia,F,194,744
Dominique,F,193,745
Fatima,F,193,746
Martina,F,192,747
Beatriz,F,191,748
Cortney,F,191,749
Delores,F,191,750
Leona,F,191,751
Marlo,F,191,752
Racheal,F,191,753
Carole,F,189,754
Shantel,F,189,755
Simone,F,189,756
Brenna,F,188,757
Rosalind,F,188,758
Maya,F,187,759
Richelle,F,187,760
Ada,F,186,761
Karri,F,186,762
Kia,F,186,763
Marnie,F,186,764
Rosalinda,F,186,765
Kayla,F,185,766
Rosanna,F,185,767
Shelli,F,185,768
Tonja,F,185,769
Danita,F,184,770
Gayle,F,184,771
Alejandra,F,183,772
Annemarie,F,183,773
Angelita,F,182,774
Cora,F,182,775
Ella,F,182,776
Rhoda,F,182,777
Davina,F,181,778
Rocio,F,181,779
Shanon,F,181,780
Sharla,F,181,781
Syreeta,F,181,782
Laquita,F,180,783
Margo,F,180,784
Briana,F,179,785
Joelle,F,179,786
Trudy,F,179,787
Aurora,F,178,788
Lauri,F,178,789
Jamila,F,177,790
Liliana,F,177,791
Tarsha,F,177,792
Candi,F,176,793
Jeana,F,176,794
Angeline,F,174,795
Catina,F,174,796
Harmony,F,174,797
Maura,F,174,798
Therese,F,174,799
Brook,F,173,800
Carri,F,172,801
Noel,F,172,802
Shannan,F,172,803
Griselda,F,171,804
Kori,F,171,805
Mellissa,F,171,806
Eunice,F,170,807
Tawanna,F,170,808
Aileen,F,169,809
Deann,F,169,810
Deidra,F,169,811
Mendy,F,169,812
Patti,F,169,813
Anissa,F,168,814
Magdalena,F,168,815
Nanette,F,168,816
Niki,F,168,817
Cecelia,F,167,818
Johnna,F,167,819
Shanta,F,167,820
Nikita,F,166,821
Rosie,F,166,822
Daniel,F,165,823
Della,F,165,824
Tamica,F,165,825
Terrie,F,165,826
Trinity,F,165,827
Shameka,F,164,828
Kandi,F,163,829
William,F,163,830
Carmela,F,162,831
Spring,F,162,832
Benita,F,161,833
Candida,F,161,834
Carisa,F,161,835
Destiny,F,161,836
Joleen,F,161,837
Monika,F,161,838
Nakisha,F,161,839
Bree,F,160,840
Darci,F,160,841
Penelope,F,160,842
Aida,F,159,843
Georgette,F,159,844
Christel,F,158,845
Lisette,F,158,846
Tana,F,158,847
Toby,F,158,848
Anika,F,157,849
Danna,F,157,850
Juliana,F,157,851
Leila,F,157,852
Nikole,F,157,853
Rae,F,157,854
Sofia,F,157,855
Tamekia,F,157,856
Tamela,F,157,857
Valeria,F,157,858
Geraldine,F,156,859
Jada,F,156,860
Josefina,F,156,861
Mariah,F,156,862
Nicolle,F,156,863
Ayanna,F,155,864
Janis,F,155,865
Kathrine,F,155,866
Polly,F,155,867
Danyelle,F,154,868
Lilia,F,154,869
Selina,F,154,870
Shawnda,F,154,871
Suzanna,F,154,872
Fawn,F,153,873
Mari,F,153,874
Tressa,F,153,875
Alanna,F,152,876
Lola,F,152,877
Susannah,F,152,878
Adria,F,151,879
Brian,F,151,880
India,F,151,881
Latarsha,F,151,882
Nellie,F,151,883
Stephenie,F,151,884
Tangela,F,151,885
Felisha,F,150,886
Rosalie,F,150,887
Tobi,F,150,888
Ethel,F,149,889
Shantell,F,149,890
Antionette,F,148,891
Mellisa,F,148,892
Natalia,F,148,893
Pearl,F,148,894
Shani,F,148,895
Alexandria,F,147,896
Ayana,F,147,897
Eliza,F,147,898
Roseann,F,147,899
Jade,F,146,900
Lenora,F,146,901
Maranda,F,146,902
Valencia,F,146,903
Lucretia,F,145,904
Corinna,F,144,905
Keesha,F,144,906
Kirstin,F,144,907
Rashida,F,144,908
Yadira,F,144,909
Daniela,F,143,910
Keshia,F,143,911
Patsy,F,143,912
Rolanda,F,143,913
Roxanna,F,143,914
Alesha,F,142,915
Elsie,F,142,916
Mistie,F,142,917
Charissa,F,141,918
Claudine,F,141,919
Faye,F,141,920
Kacey,F,141,921
Kris,F,141,922
Chanel,F,140,923
Elvira,F,140,924
Keely,F,140,925
Nyree,F,139,926
Ryan,F,139,927
Shawanda,F,139,928
Ginny,F,138,929
Melonie,F,138,930
Imelda,F,137,931
Anthony,F,136,932
Celina,F,136,933
Damaris,F,136,934
Shamika,F,136,935
Tanesha,F,136,936
Coleen,F,135,937
Francis,F,135,938
Julissa,F,135,939
Justina,F,135,940
Marlena,F,135,941
Takisha,F,135,942
Angella,F,134,943
Esperanza,F,134,944
Hazel,F,134,945
Trena,F,134,946
Adriane,F,133,947
Carin,F,133,948
Lorna,F,133,949
Reagan,F,133,950
Angelic,F,132,951
Charla,F,132,952
Delilah,F,132,953
Freda,F,132,954
Joseph,F,132,955
Pepper,F,132,956
Bessie,F,131,957
Kandice,F,131,958
Cherilyn,F,130,959
Latrina,F,130,960
Nicki,F,130,961
Richard,F,130,962
Anjanette,F,129,963
Caren,F,129,964
Charles,F,129,965
Francisca,F,129,966
Lesa,F,129,967
Melodie,F,129,968
Nicola,F,129,969
Renita,F,129,970
Denice,F,128,971
Maxine,F,128,972
Ava,F,127,973
Corrine,F,127,974
Demetra,F,127,975
Janeen,F,127,976
Racquel,F,127,977
Alina,F,126,978
Bonita,F,126,979
Cristal,F,126,980
Elvia,F,126,981
Sherita,F,126,982
Yolonda,F,126,983
Charisse,F,125,984
Jasmin,F,125,985
Marni,F,125,986
Myrna,F,125,987
Rosario,F,125,988
Zoe,F,125,989
Cami,F,124,990
Eric,F,124,991
Jenni,F,124,992
Rosalyn,F,124,993
Alysia,F,123,994
Cher,F,123,995
Meggan,F,123,996
Shara,F,123,997
Aaron,F,122,998
Chantelle,F,122,999
Daniele,F,122,1000
Dee,F,122,1001
Lily,F,122,1002
Mariana,F,122,1003
Nichol,F,122,1004
Azure,F,121,1005
Cherise,F,121,1006
Ashlee,F,120,1007
Chaka,F,120,1008
Jolie,F,120,1009
Michaela,F,120,1010
Rebeca,F,120,1011
Cicely,F,119,1012
Jenniffer,F,119,1013
Julianna,F,119,1014
Karey,F,119,1015
Libby,F,119,1016
Marguerite,F,119,1017
Robbie,F,119,1018
Sharron,F,119,1019
Sybil,F,119,1020
Turkessa,F,119,1021
Cathryn,F,118,1022
Claudette,F,118,1023
Dawna,F,118,1024
Shea,F,118,1025
Aretha,F,117,1026
Cherry,F,117,1027
Debora,F,117,1028
Jayne,F,117,1029
Jesse,F,117,1030
Nichelle,F,117,1031
Raina,F,117,1032
Rikki,F,117,1033
Shayna,F,117,1034
Danyel,F,116,1035
Luisa,F,116,1036
Starr,F,116,1037
Adrianna,F,115,1038
Cindi,F,115,1039
Isela,F,115,1040
Kyra,F,115,1041
Malika,F,115,1042
Estella,F,114,1043
Jonna,F,114,1044
Morgan,F,114,1045
Rana,F,114,1046
Starla,F,114,1047
Adina,F,113,1048
Juli,F,113,1049
Lolita,F,113,1050
Matthew,F,113,1051
Sheena,F,113,1052
Twana,F,113,1053
Violet,F,113,1054
Catalina,F,112,1055
Corrina,F,112,1056
Cristi,F,112,1057
Lesli,F,112,1058
Lindy,F,112,1059
Mechelle,F,112,1060
Mirna,F,112,1061
Phoebe,F,112,1062
Sherie,F,112,1063
Temeka,F,111,1064
Vonetta,F,111,1065
Alycia,F,110,1066
Brande,F,110,1067
Cecily,F,110,1068
Clare,F,110,1069
Crista,F,110,1070
Danica,F,110,1071
Haley,F,110,1072
Leilani,F,110,1073
Asia,F,109,1074
Brigette,F,109,1075
Carmelita,F,109,1076
Devon,F,109,1077
Frankie,F,109,1078
Kandy,F,109,1079
Saundra,F,109,1080
Shanita,F,109,1081
Wilma,F,109,1082
Bambi,F,108,1083
Dannielle,F,108,1084
Elva,F,108,1085
Johnnie,F,108,1086
Lina,F,108,1087
Marquita,F,108,1088
Milagros,F,108,1089
Shane,F,108,1090
Shawana,F,108,1091
Shayla,F,108,1092
Trish,F,108,1093
Chana,F,107,1094
Christiana,F,107,1095
Inez,F,107,1096
Mattie,F,107,1097
Tamala,F,107,1098
Twila,F,107,1099
Danyell,F,106,1100
Hallie,F,106,1101
Kevin,F,106,1102
Kiesha,F,106,1103
Kyla,F,106,1104
Lupe,F,106,1105
Natosha,F,106,1106
Precious,F,106,1107
Roxann,F,106,1108
Shanika,F,106,1109
Steven,F,106,1110
Alexia,F,105,1111
Celena,F,105,1112
Gabriella,F,105,1113
Kelsey,F,105,1114
Kenyetta,F,105,1115
Lashunda,F,105,1116
Lucille,F,105,1117
Sharlene,F,105,1118
Timothy,F,105,1119
Bobby,F,104,1120
Cherish,F,104,1121
Gracie,F,104,1122
Nia,F,104,1123
Rhea,F,104,1124
Stephany,F,104,1125
Tabetha,F,104,1126
Adele,F,103,1127
Camilla,F,103,1128
Chaya,F,103,1129
Elana,F,103,1130
Gayla,F,103,1131
Keli,F,103,1132
Liana,F,103,1133
Lila,F,103,1134
Shanell,F,103,1135
Tamatha,F,103,1136
Tennille,F,103,1137
Verna,F,103,1138
Corie,F,102,1139
Eboni,F,102,1140
Lillie,F,102,1141
Lorinda,F,102,1142
Manda,F,102,1143
Missy,F,102,1144
Alethea,F,101,1145
Aracely,F,101,1146
Carina,F,101,1147
Cristie,F,101,1148
Flora,F,101,1149
Geri,F,101,1150
Melina,F,101,1151
Petra,F,101,1152
Robbin,F,101,1153
Shandra,F,101,1154
Gillian,F,100,1155
Jacquline,F,100,1156
Kera,F,100,1157
Marcela,F,100,1158
Minerva,F,100,1159
Shalanda,F,100,1160
Venessa,F,100,1161
Brigitte,F,99,1162
Britt,F,99,1163
Glenna,F,99,1164
Jaimie,F,99,1165
Jammie,F,99,1166
Juliette,F,99,1167
Kristan,F,99,1168
Latesha,F,99,1169
Lidia,F,99,1170
Melony,F,99,1171
Nakita,F,99,1172
Shonna,F,99,1173
Towanda,F,99,1174
Dedra,F,98,1175
Dinah,F,98,1176
Evette,F,98,1177
Gisela,F,98,1178
Giselle,F,98,1179
Hayley,F,98,1180
Jolynn,F,98,1181
Karena,F,98,1182
Kirstie,F,98,1183
Kristyn,F,98,1184
Louisa,F,98,1185
Marti,F,98,1186
Maryellen,F,98,1187
Rosanne,F,98,1188
Rosetta,F,98,1189
Shay,F,98,1190
Yasmin,F,98,1191
Brandon,F,97,1192
Carlotta,F,97,1193
Lakiesha,F,97,1194
Larhonda,F,97,1195
Latashia,F,97,1196
Liberty,F,97,1197
Linette,F,97,1198
Marybeth,F,97,1199
Rayna,F,97,1200
Stefani,F,97,1201
Daria,F,96,1202
Dori,F,96,1203
Evangelina,F,96,1204
Felica,F,96,1205
Josette,F,96,1206
Lakeysha,F,96,1207
Minnie,F,96,1208
Sharee,F,96,1209
Vikki,F,96,1210
Addie,F,95,1211
Billiejo,F,95,1212
Casie,F,95,1213
Katheryn,F,95,1214
Maryanne,F,95,1215
Melynda,F,95,1216
Roslyn,F,95,1217
Tracee,F,95,1218
Barbra,F,94,1219
Caitlin,F,94,1220
Catharine,F,94,1221
Karissa,F,94,1222
Kecia,F,94,1223
Malia,F,94,1224
Tamar,F,94,1225
Tashia,F,94,1226
Thea,F,94,1227
Velma,F,94,1228
Zandra,F,94,1229
Annamarie,F,93,1230
Brittney,F,93,1231
Chantell,F,93,1232
Clarice,F,93,1233
Jaimee,F,93,1234
Laticia,F,93,1235
Latina,F,93,1236
Loren,F,93,1237
Meaghan,F,93,1238
Sallie,F,93,1239
Sydney,F,93,1240
Cristin,F,92,1241
Dolly,F,92,1242
