Name,Sex,Births,Ranking
Allie,F,1263,255
Gabriela,F,1260,256
Cassidy,F,1236,257
Jacqueline,F,1232,258
Brynn,F,1229,259
Evangeline,F,1221,260
Sawyer,F,1221,261
Jordan,F,1218,262
Paris,F,1218,263
Olive,F,1212,264
Ayla,F,1204,265
Rosalie,F,1193,266
Kali,F,1186,267
Maci,F,1180,268
Gemma,F,1174,269
Lilliana,F,1173,270
Raegan,F,1167,271
Adelaide,F,1163,272
Lena,F,1162,273
Journey,F,1157,274
Kenzie,F,1145,275
Alessandra,F,1141,276
Adelynn,F,1139,277
Harley,F,1135,278
Miranda,F,1135,279
Haley,F,1134,280
June,F,1133,281
Charlee,F,1130,282
Skyler,F,1125,283
Angel,F,1123,284
Talia,F,1122,285
Lucille,F,1120,286
Lyric,F,1120,287
Phoebe,F,1118,288
Makenna,F,1116,289
Jane,F,1112,290
Elaina,F,1109,291
Ruth,F,1109,292
Miriam,F,1106,293
Adrianna,F,1103,294
Danielle,F,1091,295
Diana,F,1091,296
Mariana,F,1091,297
Jenna,F,1089,298
Shelby,F,1080,299
Nina,F,1079,300
Elliana,F,1070,301
Jada,F,1068,302
Madeleine,F,1067,303
Amina,F,1066,304
Amiyah,F,1065,305
Joanna,F,1065,306
Katie,F,1060,307
Lexi,F,1058,308
Chelsea,F,1057,309
Vera,F,1054,310
Maddison,F,1053,311
Fatima,F,1042,312
Amanda,F,1033,313
Lilah,F,1032,314
Malia,F,1031,315
Madilyn,F,1028,316
Daniella,F,1022,317
Kathryn,F,1021,318
Alexia,F,1019,319
Laura,F,1016,320
Selena,F,1014,321
Paislee,F,1012,322
Annie,F,1010,323
Kayleigh,F,1008,324
Catalina,F,1005,325
Nyla,F,1002,326
Sloane,F,998,327
Haven,F,996,328
Kamila,F,996,329
Lia,F,996,330
Rowan,F,989,331
Ashlyn,F,984,332
Christina,F,982,333
Amber,F,978,334
Addilyn,F,974,335
Erin,F,974,336
Myla,F,974,337
Ainsley,F,967,338
Alison,F,967,339
Cadence,F,967,340
Kendra,F,963,341
Raelyn,F,963,342
Heidi,F,955,343
Kelsey,F,955,344
Cheyenne,F,952,345
Nadia,F,952,346
Heaven,F,951,347
River,F,950,348
Alondra,F,947,349
Kaydence,F,947,350
Mikayla,F,946,351
Arielle,F,931,352
Sabrina,F,926,353
Gracelyn,F,925,354
Lana,F,922,355
Ada,F,921,356
Blakely,F,921,357
Kyla,F,920,358
Alicia,F,913,359
Felicity,F,911,360
Kira,F,910,361
Briella,F,909,362
Allyson,F,908,363
Kamryn,F,907,364
Adaline,F,904,365
Ember,F,902,366
Aylin,F,893,367
Veronica,F,893,368
Sage,F,889,369
Esmeralda,F,883,370
Leslie,F,880,371
Aspen,F,879,372
Gia,F,879,373
Camilla,F,874,374
Ashlynn,F,871,375
Scarlet,F,870,376
Journee,F,868,377
Daphne,F,864,378
Mckinley,F,860,379
Bianca,F,859,380
Carmen,F,859,381
Kyleigh,F,859,382
Amira,F,858,383
Skye,F,856,384
Megan,F,853,385
Elsie,F,848,386
Kennedi,F,848,387
Rylie,F,847,388
Carly,F,846,389
Gracelynn,F,844,390
Averie,F,841,391
Mallory,F,838,392
Logan,F,834,393
Emersyn,F,831,394
Camryn,F,825,395
Annabella,F,824,396
Elle,F,819,397
Kiara,F,817,398
Dylan,F,815,399
Ariella,F,813,400
Yaretzi,F,809,401
Zara,F,809,402
April,F,807,403
Sierra,F,800,404
Baylee,F,791,405
Gwendolyn,F,791,406
Anaya,F,789,407
Brinley,F,785,408
Tatum,F,783,409
Serena,F,782,410
Annalise,F,781,411
Miracle,F,778,412
Dahlia,F,777,413
Macy,F,773,414
Bethany,F,770,415
Freya,F,770,416
Madelynn,F,770,417
Macie,F,769,418
Helen,F,767,419
Leia,F,766,420
Briana,F,765,421
Harlow,F,759,422
Angelica,F,755,423
Blake,F,752,424
Jayleen,F,750,425
Marilyn,F,748,426
Juniper,F,745,427
Viviana,F,745,428
Francesca,F,744,429
Joy,F,734,430
Carolina,F,732,431
Emely,F,732,432
Jazmin,F,731,433
Abby,F,728,434
Maliyah,F,728,435
Malaysia,F,725,436
Cataleya,F,724,437
Nylah,F,722,438
Sarai,F,722,439
Jillian,F,721,440
Evelynn,F,719,441
Nia,F,717,442
Zuri,F,714,443
Aleah,F,713,444
Addyson,F,712,445
Jazmine,F,711,446
Kaia,F,708,447
Bristol,F,705,448
Justice,F,704,449
Lorelei,F,704,450
Alejandra,F,703,451
Maeve,F,703,452
Phoenix,F,700,453
Julie,F,697,454
Marlee,F,695,455
Jimena,F,693,456
Emmalyn,F,692,457
Nayeli,F,692,458
Amara,F,691,459
Karina,F,691,460
Selah,F,690,461
Brittany,F,689,462
Aleena,F,688,463
Thea,F,688,464
Kassidy,F,687,465
Braelynn,F,685,466
Giuliana,F,685,467
Luciana,F,684,468
Millie,F,682,469
Amari,F,680,470
Aubrie,F,680,471
Braelyn,F,680,472
Eve,F,680,473
Janelle,F,680,474
Leighton,F,680,475
Ryan,F,680,476
Brylee,F,678,477
Madisyn,F,676,478
Kelly,F,675,479
Lacey,F,675,480
Willa,F,675,481
Haylee,F,669,482
Jaylah,F,667,483
Sylvia,F,662,484
Melany,F,660,485
Elsa,F,658,486
Raven,F,658,487
Elisa,F,656,488
Hattie,F,656,489
Kyra,F,654,490
Holly,F,653,491
Itzel,F,652,492
Aisha,F,650,493
Jayda,F,650,494
Tiffany,F,650,495
Michaela,F,647,496
Lilian,F,641,497
Jamie,F,639,498
Madilynn,F,639,499
Celeste,F,638,500
Priscilla,F,635,501
Remi,F,635,502
Savanna,F,631,503
Jazlyn,F,630,504
Karen,F,627,505
Zariah,F,625,506
Kara,F,624,507
Lauryn,F,622,508
Alanna,F,620,509
Evie,F,617,510
Cassandra,F,616,511
Karla,F,616,512
Frances,F,613,513
Aileen,F,609,514
Ariah,F,608,515
Regina,F,607,516
Rosemary,F,607,517
Lennon,F,606,518
Rebekah,F,606,519
Charley,F,603,520
Danna,F,602,521
Kaelyn,F,602,522
Virginia,F,600,523
Edith,F,599,524
Colette,F,597,525
Gloria,F,597,526
Hanna,F,597,527
Liana,F,597,528
Alani,F,595,529
Charleigh,F,595,530
Kailey,F,587,531
Cameron,F,586,532
Imani,F,584,533
Bridget,F,583,534
Helena,F,583,535
Matilda,F,583,536
Janiyah,F,582,537
Carter,F,581,538
Marissa,F,581,539
Cynthia,F,580,540
Johanna,F,578,541
Sasha,F,578,542
Kaliyah,F,576,543
Cecelia,F,572,544
Jessa,F,572,545
Adelina,F,570,546
Winter,F,568,547
Hayley,F,566,548
Julissa,F,565,549
Anya,F,564,550
Skyla,F,563,551
Bailee,F,562,552
Maia,F,562,553
Charli,F,561,554
Liberty,F,561,555
Crystal,F,560,556
Kaylie,F,560,557
Henley,F,559,558
Monica,F,557,559
Marie,F,556,560
Braylee,F,553,561
Dallas,F,551,562
Fernanda,F,551,563
Mariam,F,548,564
Anne,F,543,565
Hallie,F,543,566
Angelique,F,542,567
Annika,F,542,568
Beatrice,F,542,569
Madalyn,F,542,570
Maryam,F,542,571
Alayah,F,537,572
Kadence,F,534,573
Lilyana,F,534,574
Greta,F,533,575
Lainey,F,531,576
Lillie,F,530,577
Mabel,F,529,578
Coraline,F,527,579
Azalea,F,524,580
Anika,F,523,581
Dayana,F,522,582
Addisyn,F,520,583
Jaliyah,F,518,584
Mira,F,518,585
Emilee,F,515,586
Lilith,F,515,587
Mae,F,513,588
Angie,F,510,589
Meredith,F,510,590
Emelia,F,509,591
Guadalupe,F,505,592
Margot,F,505,593
Melina,F,502,594
Aniya,F,501,595
Alena,F,499,596
Jaelynn,F,497,597
Caitlyn,F,494,598
Elianna,F,494,599
Myra,F,493,600
Demi,F,490,601
Jaelyn,F,490,602
Tiana,F,488,603
Mikaela,F,486,604
Blair,F,484,605
Shiloh,F,484,606
Ariyah,F,482,607
Saylor,F,480,608
Caitlin,F,477,609
Everleigh,F,477,610
Lindsey,F,476,611
Alia,F,472,612
Jessie,F,471,613
Oakley,F,471,614
Miah,F,470,615
Ivanna,F,469,616
Anahi,F,468,617
Ansley,F,467,618
Emmy,F,467,619
Kaylin,F,467,620
Annabel,F,463,621
Kora,F,462,622
Remington,F,462,623
Pearl,F,461,624
Maisie,F,458,625
Emory,F,456,626
Nathalie,F,456,627
Rosa,F,455,628
Irene,F,453,629
Karsyn,F,453,630
Kimber,F,453,631
Lylah,F,453,632
Samara,F,452,633
Elliot,F,450,634
Magnolia,F,450,635
Galilea,F,449,636
Renata,F,447,637
Amelie,F,446,638
Kensley,F,446,639
Whitney,F,446,640
Jayden,F,445,641
Kiera,F,445,642
Laney,F,445,643
Siena,F,445,644
Adele,F,444,645
Kori,F,444,646
Tatiana,F,444,647
Perla,F,443,648
Zelda,F,443,649
Bria,F,442,650
Jaycee,F,442,651
Elyse,F,440,652
Katelynn,F,440,653
Montserrat,F,440,654
Lorelai,F,439,655
Avah,F,438,656
Kynlee,F,437,657
Marina,F,437,658
Kailyn,F,436,659
Armani,F,432,660
Aviana,F,431,661
Kenley,F,431,662
Dulce,F,430,663
Alaia,F,429,664
Breanna,F,429,665
Linda,F,429,666
Milani,F,429,667
Teresa,F,429,668
Natasha,F,428,669
Amirah,F,427,670
Tenley,F,427,671
Elliott,F,426,672
Meadow,F,424,673
Aliza,F,423,674
Elaine,F,423,675
Sutton,F,423,676
Kenna,F,422,677
Milana,F,421,678
Alyson,F,419,679
Esme,F,419,680
Leona,F,419,681
Madalynn,F,418,682
Rory,F,418,683
Alma,F,417,684
Chanel,F,417,685
Erica,F,417,686
Myah,F,417,687
Joselyn,F,416,688
Jemma,F,413,689
Audrina,F,411,690
Zahra,F,411,691
Karter,F,410,692
Ariya,F,409,693
Emmalynn,F,409,694
Kallie,F,409,695
Clarissa,F,408,696
Eileen,F,408,697
Karlee,F,408,698
Lailah,F,408,699
Milan,F,408,700
Ellen,F,406,701
Sloan,F,406,702
Amiya,F,405,703
Collins,F,405,704
Laylah,F,405,705
Wren,F,405,706
Hadassah,F,404,707
Danica,F,403,708
Elisabeth,F,403,709
Reyna,F,402,710
Jaylene,F,401,711
Lexie,F,401,712
Averi,F,399,713
Dorothy,F,398,714
Saige,F,398,715
Janessa,F,397,716
Ivory,F,396,717
Lilianna,F,396,718
Liv,F,396,719
Monroe,F,396,720
Aryanna,F,395,721
Rayna,F,394,722
Jaylynn,F,393,723
Livia,F,393,724
Erika,F,391,725
Malaya,F,391,726
Addilynn,F,390,727
Alaya,F,389,728
Amani,F,389,729
Cara,F,389,730
Clare,F,389,731
Corinne,F,388,732
Aliana,F,384,733
Jolene,F,384,734
Roselyn,F,384,735
Anabelle,F,383,736
Mara,F,383,737
Paola,F,383,738
Lea,F,382,739
Kaylynn,F,380,740
Kristina,F,380,741
Royal,F,380,742
Chaya,F,379,743
Claudia,F,379,744
Lennox,F,379,745
Jaylee,F,378,746
Zariyah,F,378,747
Carolyn,F,377,748
Gwen,F,377,749
Kinslee,F,377,750
Raquel,F,377,751
Jolie,F,376,752
Avianna,F,375,753
Courtney,F,374,754
Lisa,F,374,755
Kassandra,F,373,756
Ciara,F,372,757
Milena,F,372,758
Penny,F,372,759
Leanna,F,371,760
Zoie,F,371,761
Alannah,F,370,762
Isabela,F,370,763
Jazlynn,F,370,764
Mina,F,370,765
Noa,F,370,766
Laurel,F,369,767
Carlee,F,368,768
Kairi,F,368,769
Nola,F,368,770
Ariadne,F,367,771
Martha,F,367,772
Monserrat,F,367,773
Sky,F,367,774
Rosie,F,365,775
Aubrielle,F,363,776
Naya,F,363,777
Noemi,F,363,778
Scarlette,F,363,779
Kenia,F,362,780
Wynter,F,362,781
Arely,F,361,782
Leyla,F,361,783
Bryanna,F,360,784
Farrah,F,360,785
Amia,F,358,786
Emerie,F,358,787
Zendaya,F,358,788
Christine,F,357,789
Katalina,F,357,790
Amaris,F,356,791
Brenna,F,356,792
Hunter,F,356,793
Estrella,F,355,794
Lillianna,F,355,795
Taliyah,F,355,796
Shayla,F,354,797
Thalia,F,354,798
Aurelia,F,353,799
Marjorie,F,353,800
Milania,F,352,801
Patricia,F,351,802
Salma,F,351,803
Deborah,F,350,804
Brenda,F,349,805
Desiree,F,349,806
Julieta,F,349,807
Adilynn,F,348,808
Keyla,F,348,809
Emmeline,F,347,810
Hadlee,F,345,811
Lara,F,345,812
Nancy,F,345,813
Clementine,F,344,814
Estelle,F,344,815
Giovanna,F,344,816
Kailee,F,344,817
Ayleen,F,343,818
Casey,F,343,819
Karlie,F,343,820
Tori,F,343,821
Khaleesi,F,342,822
Kathleen,F,341,823
Celine,F,340,824
Madyson,F,340,825
Simone,F,340,826
Amalia,F,339,827
Hailee,F,339,828
Paityn,F,338,829
Sandra,F,338,830
Zaniyah,F,338,831
Adley,F,337,832
Aiyana,F,337,833
Maleah,F,337,834
Aryana,F,336,835
Briar,F,336,836
Lizbeth,F,335,837
Holland,F,334,838
Kalani,F,334,839
Marisol,F,334,840
Micah,F,334,841
Harlee,F,333,842
Remy,F,333,843
Joyce,F,332,844
Nathaly,F,332,845
Ryann,F,332,846
Caylee,F,331,847
Chana,F,331,848
Adrienne,F,329,849
Lina,F,329,850
Celia,F,328,851
Lindsay,F,328,852
Barbara,F,327,853
Marianna,F,327,854
Yamileth,F,327,855
Azariah,F,326,856
Dana,F,326,857
Frida,F,326,858
Hana,F,326,859
Kaya,F,326,860
Jayde,F,324,861
Rivka,F,324,862
Anabella,F,323,863
Analia,F,323,864
Bonnie,F,323,865
Romina,F,323,866
Emilie,F,322,867
Nathalia,F,322,868
Evalyn,F,321,869
Joslyn,F,321,870
Bryleigh,F,320,871
Ally,F,319,872
Sariah,F,319,873
Zaria,F,319,874
Carla,F,318,875
Rylan,F,318,876
Estella,F,317,877
Kailani,F,317,878
Kayden,F,316,879
Paulina,F,315,880
Jewel,F,314,881
Avalynn,F,313,882
Jasmin,F,313,883
Astrid,F,312,884
Giana,F,312,885
Kaiya,F,312,886
Yareli,F,312,887
Kai,F,311,888
Jordynn,F,310,889
Kristen,F,310,890
Paula,F,310,891
Annalee,F,309,892
Aya,F,309,893
Kenya,F,309,894
Zion,F,309,895
Julianne,F,308,896
Amya,F,307,897
Ann,F,307,898
Jaida,F,307,899
Kiley,F,307,900
Asia,F,306,901
Marleigh,F,306,902
Paloma,F,306,903
Emmaline,F,305,904
Nataly,F,304,905
Aminah,F,303,906
Louisa,F,303,907
Dalary,F,302,908
Halle,F,302,909
Iliana,F,302,910
Aimee,F,301,911
Sarahi,F,301,912
Tara,F,301,913
Aitana,F,300,914
Alisson,F,300,915
Andi,F,300,916
Arden,F,300,917
Briley,F,300,918
Susan,F,300,919
Alisha,F,298,920
Esperanza,F,298,921
Raina,F,298,922
Elin,F,297,923
Landry,F,297,924
Maliah,F,297,925
Vienna,F,297,926
Belen,F,296,927
Aliya,F,293,928
Judith,F,293,929
Faye,F,292,930
Saniyah,F,292,931
Yasmin,F,292,932
Aranza,F,290,933
Jaylin,F,290,934
Kyndall,F,290,935
Alissa,F,289,936
Cherish,F,289,937
Veda,F,289,938
Yaritza,F,289,939
Azaria,F,288,940
Dixie,F,288,941
Kaelynn,F,288,942
Tabitha,F,288,943
Wendy,F,288,944
Zainab,F,288,945
Ellison,F,287,946
Meilani,F,287,947
Neriah,F,287,948
Cordelia,F,286,949
Nala,F,286,950
Tegan,F,286,951
Angeline,F,285,952
Hadleigh,F,285,953
Reina,F,285,954
Harmoni,F,284,955
Elora,F,283,956
Ingrid,F,283,957
Kimora,F,283,958
Lilia,F,283,959
Lilyanna,F,283,960
Luz,F,283,961
America,F,282,962
Ellis,F,282,963
Aislinn,F,281,964
Heather,F,281,965
Heavenly,F,281,966
Jenny,F,281,967
Aubriella,F,280,968
Natalee,F,280,969
Kiana,F,279,970
Miya,F,279,971
Charlize,F,278,972
Emmalee,F,278,973
Kensington,F,278,974
Moriah,F,278,975
Tinley,F,278,976
Lyra,F,276,977
Mariyah,F,276,978
Ophelia,F,276,979
Stevie,F,276,980
Taya,F,276,981
Sharon,F,275,982
Zaylee,F,275,983
Abril,F,274,984
Avalyn,F,274,985
Frankie,F,274,986
Princess,F,274,987
Sariyah,F,274,988
Mollie,F,273,989
Noor,F,273,990
Giavanna,F,272,991
Ireland,F,272,992
Kaitlynn,F,272,993
Alianna,F,271,994
Aubrianna,F,271,995
Rhea,F,271,996
Denise,F,270,997
Janiya,F,270,998
Jocelynn,F,270,999
Libby,F,270,1000
Mattie,F,270,1001
Sidney,F,270,1002
Janae,F,269,1003
Ari,F,268,1004
Danika,F,267,1005
Mavis,F,267,1006
Aliah,F,266,1007
Aubri,F,266,1008
Jana,F,266,1009
Tinsley,F,266,1010
Aadhya,F,265,1011
Kaidence,F,265,1012
Mercy,F,265,1013
Diamond,F,264,1014
Mckayla,F,264,1015
Devyn,F,263,1016
Miley,F,263,1017
Abrielle,F,262,1018
Antonella,F,262,1019
Antonia,F,262,1020
Cambria,F,262,1021
India,F,262,1022
Raylee,F,262,1023
Regan,F,262,1024
Abbigail,F,261,1025
Akira,F,260,1026
Poppy,F,260,1027
Rayne,F,260,1028
Robin,F,260,1029
Addalyn,F,259,1030
Alyvia,F,259,1031
Ayva,F,259,1032
Dani,F,259,1033
Alisa,F,258,1034
Dalia,F,258,1035
Amora,F,257,1036
Diya,F,257,1037
Anais,F,256,1038
Anniston,F,256,1039
Ayana,F,256,1040
Ellery,F,256,1041
Charleston,F,255,1042
Mylah,F,255,1043
Carlie,F,254,1044
Ellianna,F,254,1045
Maddie,F,254,1046
Robyn,F,252,1047
Samiyah,F,252,1048
Amayah,F,251,1049
Belle,F,251,1050
Harleigh,F,251,1051
Kaleigh,F,251,1052
Kaylani,F,250,1053
Temperance,F,250,1054
Alaysia,F,249,1055
Araceli,F,249,1056
August,F,249,1057
Chandler,F,249,1058
Cindy,F,249,1059
Elina,F,249,1060
Shannon,F,249,1061
Taryn,F,249,1062
Audriana,F,248,1063
Carina,F,248,1064
Emmie,F,248,1065
Macey,F,248,1066
Evalynn,F,247,1067
Bayleigh,F,246,1068
Londynn,F,246,1069
Patience,F,246,1070
Promise,F,246,1071
Sonia,F,246,1072
Tamia,F,246,1073
Austyn,F,245,1074
Ayanna,F,245,1075
Ramona,F,245,1076
Treasure,F,245,1077
Mercedes,F,244,1078
Berkley,F,243,1079
Joelle,F,243,1080
Louise,F,243,1081
Etta,F,242,1082
Meghan,F,242,1083
Vada,F,242,1084
Paisleigh,F,241,1085
Renee,F,241,1086
Vivien,F,241,1087
Aanya,F,240,1088
Everlee,F,240,1089
Pyper,F,240,1090
Spencer,F,239,1091
Carleigh,F,237,1092
Kasey,F,237,1093
Sailor,F,237,1094
Ailyn,F,236,1095
Gwyneth,F,236,1096
Karleigh,F,236,1097
Kourtney,F,236,1098
Magdalena,F,236,1099
Marian,F,236,1100
Maylee,F,236,1101
Neveah,F,236,1102
Rilynn,F,236,1103
Honesty,F,235,1104
Scout,F,235,1105
Carley,F,234,1106
Cristina,F,234,1107
Maxine,F,234,1108
Saanvi,F,234,1109
Opal,F,233,1110
Addie,F,232,1111
Reign,F,232,1112
Taraji,F,232,1113
Jurnee,F,231,1114
Kylah,F,230,1115
Lesly,F,230,1116
Maren,F,230,1117
Jubilee,F,229,1118
Keily,F,229,1119
Tess,F,229,1120
Krystal,F,228,1121
Riya,F,228,1122
Rosalee,F,228,1123
Adela,F,227,1124
Samira,F,227,1125
Fallon,F,226,1126
Itzayana,F,226,1127
Kailynn,F,226,1128
Makena,F,226,1129
Natalya,F,226,1130
Adalee,F,225,1131
Campbell,F,225,1132
Luisa,F,224,1133
Jenesis,F,223,1134
Katrina,F,223,1135
Kelsie,F,223,1136
Micaela,F,223,1137
Rosalyn,F,223,1138
Maisy,F,222,1139
Marlowe,F,222,1140
Sally,F,222,1141
Selina,F,222,1142
Sherlyn,F,222,1143
Whitley,F,222,1144
Xiomara,F,222,1145
Adilene,F,221,1146
Aleigha,F,221,1147
Aubriana,F,221,1148
Calliope,F,221,1149
Royalty,F,221,1150
Violeta,F,221,1151
Bree,F,220,1152
Novalee,F,220,1153
Loretta,F,219,1154
Addalynn,F,218,1155
Gracyn,F,218,1156
Izabelle,F,218,1157
Kataleya,F,218,1158
Katerina,F,218,1159
Sunny,F,218,1160
Adilyn,F,217,1161
Bryn,F,217,1162
Brynleigh,F,217,1163
Della,F,217,1164
Kamilah,F,217,1165
Larissa,F,217,1166
Audrianna,F,216,1167
Elodie,F,216,1168
Marlene,F,216,1169
Alessia,F,215,1170
Baylor,F,215,1171
Blaire,F,215,1172
Davina,F,215,1173
Kaleah,F,215,1174
Addelyn,F,214,1175
Cecily,F,214,1176
Dalilah,F,214,1177
Florence,F,214,1178
Karma,F,214,1179
Selene,F,214,1180
Sylvie,F,214,1181
Tia,F,214,1182
Abbie,F,213,1183
Beatrix,F,213,1184
Drew,F,213,1185
Ila,F,213,1186
Milah,F,213,1187
Winnie,F,213,1188
Emani,F,212,1189
Kamille,F,212,1190
Lillyanna,F,212,1191
Noel,F,211,1192
Deanna,F,210,1193
Kaylen,F,210,1194
Lillyana,F,210,1195
Theresa,F,210,1196
Annelise,F,209,1197
Kalia,F,209,1198
Malayah,F,209,1199
Ailani,F,208,1200
Ezra,F,208,1201
Jacquelyn,F,208,1202
Maritza,F,208,1203
Alora,F,207,1204
Amiah,F,207,1205
Kinlee,F,207,1206
Leela,F,207,1207
Marlie,F,207,1208
Charity,F,206,1209
Kinzley,F,206,1210
Valery,F,206,1211
Lianna,F,205,1212
Raya,F,205,1213
Stacy,F,205,1214
Bexley,F,204,1215
Brynley,F,204,1216
Seraphina,F,204,1217
Violette,F,204,1218
Geneva,F,203,1219
Giada,F,203,1220
Preslee,F,203,1221
